First Byte, Second Byte, Brainwave Value, 30
248,232,-1816,
249,55,-1737,
249,130,-1662,
249,191,-1601,
249,249,-1543,
250,53,-1483,
250,110,-1426,
3,210,978,
7,255,2047,
7,255,2047,
248,199,-1849,
249,24,-1768,
249,101,-1691,
249,219,-1573,
249,220,-1572,
250,25,-1511,
250,85,-1451,
251,151,-1129,
7,255,2047,
7,255,2047,
249,230,-1562,
249,6,-1786,
249,85,-1707,
250,24,-1512,
249,202,-1590,
250,8,-1528,
250,70,-1466,
250,133,-1403,
7,255,2047,
7,255,2047,
2,125,637,
248,232,-1816,
249,56,-1736,
249,138,-1654,
249,187,-1605,
249,247,-1545,
250,51,-1485,
250,108,-1428,
7,255,2047,
7,255,2047,
7,255,2047,
248,217,-1831,
249,41,-1751,
249,117,-1675,
249,180,-1612,
249,237,-1555,
250,41,-1495,
250,100,-1436,
0,200,200,
7,255,2047,
7,255,2047,
248,201,-1847,
249,25,-1767,
249,104,-1688,
252,73,-951,
249,186,-1606,
250,2,-1534,
250,67,-1469,
251,47,-1233,
7,255,2047,
7,255,2047,
250,195,-1341,
248,249,-1799,
249,72,-1720,
249,157,-1635,
249,200,-1592,
250,4,-1532,
250,62,-1474,
250,124,-1412,
7,255,2047,
7,255,2047,
5,4,1284,
248,223,-1825,
249,47,-1745,
249,124,-1668,
249,183,-1609,
249,244,-1548,
250,45,-1491,
250,105,-1431,
7,255,2047,
7,255,2047,
7,255,2047,
248,196,-1852,
249,22,-1770,
249,101,-1691,
250,91,-1445,
249,201,-1591,
250,10,-1526,
250,73,-1463,
254,201,-311,
7,255,2047,
7,255,2047,
248,185,-1863,
249,8,-1784,
249,87,-1705,
250,119,-1417,
249,200,-1592,
250,6,-1530,
250,68,-1468,
251,42,-1238,
7,255,2047,
7,255,2047,
253,77,-691,
248,227,-1821,
249,50,-1742,
249,131,-1661,
249,180,-1612,
249,239,-1553,
250,44,-1492,
250,106,-1430,
7,255,2047,
7,255,2047,
6,148,1684,
248,212,-1836,
249,36,-1756,
249,138,-1654,
249,173,-1619,
249,217,-1575,
250,24,-1512,
250,87,-1449,
7,75,1867,
7,255,2047,
7,255,2047,
248,190,-1858,
249,15,-1777,
249,93,-1699,
249,194,-1598,
249,212,-1580,
250,18,-1518,
250,76,-1460,
253,121,-647,
7,255,2047,
7,255,2047,
248,196,-1852,
249,7,-1785,
249,86,-1706,
250,5,-1531,
249,205,-1587,
250,10,-1526,
250,71,-1465,
250,158,-1378,
7,255,2047,
7,255,2047,
254,105,-407,
248,238,-1810,
249,62,-1730,
250,108,-1428,
249,170,-1622,
249,236,-1556,
250,44,-1492,
250,107,-1429,
7,255,2047,
7,255,2047,
7,255,2047,
248,206,-1842,
249,30,-1762,
249,107,-1685,
249,169,-1623,
249,227,-1565,
250,30,-1506,
250,90,-1446,
5,150,1430,
7,255,2047,
7,255,2047,
248,188,-1860,
249,13,-1779,
249,92,-1700,
251,127,-1153,
249,184,-1608,
249,253,-1539,
250,60,-1476,
252,219,-805,
7,255,2047,
7,255,2047,
248,236,-1812,
248,247,-1801,
249,70,-1722,
249,139,-1653,
249,198,-1594,
250,2,-1534,
250,61,-1475,
250,123,-1413,
7,255,2047,
7,255,2047,
255,170,-86,
248,245,-1803,
249,68,-1724,
249,143,-1649,
249,198,-1594,
250,2,-1534,
250,59,-1477,
250,120,-1416,
7,255,2047,
7,255,2047,
7,255,2047,
248,233,-1815,
249,57,-1735,
249,133,-1659,
249,196,-1596,
249,247,-1545,
250,52,-1484,
250,109,-1427,
2,97,609,
7,255,2047,
7,255,2047,
248,212,-1836,
249,37,-1755,
249,114,-1678,
249,219,-1573,
249,232,-1560,
250,37,-1499,
250,94,-1442,
252,58,-966,
7,255,2047,
7,255,2047,
249,210,-1582,
249,6,-1786,
249,83,-1709,
249,228,-1564,
249,206,-1586,
250,11,-1525,
250,70,-1466,
250,132,-1404,
7,255,2047,
7,255,2047,
2,28,540,
248,243,-1805,
249,66,-1726,
249,148,-1644,
249,196,-1596,
249,253,-1539,
250,57,-1479,
250,118,-1418,
7,255,2047,
7,255,2047,
7,255,2047,
248,230,-1818,
249,55,-1737,
249,138,-1654,
250,172,-1364,
249,222,-1570,
250,34,-1502,
250,95,-1441,
2,178,690,
7,255,2047,
7,255,2047,
248,185,-1863,
249,9,-1783,
249,88,-1704,
250,103,-1433,
249,201,-1591,
250,7,-1529,
250,69,-1467,
251,175,-1105,
7,255,2047,
7,255,2047,
251,22,-1258,
248,234,-1814,
249,58,-1734,
249,207,-1585,
249,182,-1610,
249,244,-1548,
250,46,-1490,
250,110,-1426,
7,255,2047,
7,255,2047,
3,218,986,
248,213,-1835,
249,37,-1755,
249,118,-1674,
249,168,-1624,
249,229,-1563,
250,31,-1505,
250,92,-1444,
7,255,2047,
7,255,2047,
7,255,2047,
248,191,-1857,
249,14,-1778,
249,93,-1699,
249,195,-1597,
249,207,-1585,
250,13,-1523,
250,74,-1462,
0,170,170,
7,255,2047,
7,255,2047,
248,171,-1877,
248,250,-1798,
249,74,-1718,
249,251,-1541,
249,195,-1597,
249,255,-1537,
250,59,-1477,
250,191,-1345,
7,255,2047,
7,255,2047,
251,234,-1046,
248,243,-1805,
249,63,-1729,
250,127,-1409,
249,169,-1623,
249,236,-1556,
250,44,-1492,
250,108,-1428,
7,255,2047,
7,255,2047,
5,157,1437,
248,215,-1833,
249,39,-1753,
249,131,-1661,
249,167,-1625,
249,227,-1565,
250,31,-1505,
250,92,-1444,
7,74,1866,
7,255,2047,
7,255,2047,
248,200,-1848,
249,24,-1768,
249,103,-1689,
250,130,-1406,
249,205,-1587,
250,14,-1522,
250,76,-1460,
255,70,-186,
7,255,2047,
7,255,2047,
248,185,-1863,
248,247,-1801,
249,70,-1722,
249,245,-1547,
249,189,-1603,
249,252,-1540,
250,56,-1480,
250,122,-1414,
7,255,2047,
7,255,2047,
253,167,-601,
248,250,-1798,
249,73,-1719,
249,198,-1594,
249,198,-1594,
250,3,-1533,
250,61,-1475,
250,123,-1413,
7,255,2047,
7,255,2047,
7,156,1948,
248,220,-1828,
249,44,-1748,
249,142,-1650,
249,214,-1578,
249,221,-1571,
250,30,-1506,
250,93,-1443,
6,53,1589,
7,255,2047,
7,255,2047,
248,194,-1854,
249,19,-1773,
249,95,-1697,
249,234,-1558,
249,212,-1580,
250,19,-1517,
250,77,-1459,
252,159,-865,
7,255,2047,
7,255,2047,
248,221,-1827,
249,9,-1783,
249,88,-1704,
250,4,-1532,
249,207,-1585,
250,14,-1522,
250,73,-1463,
250,140,-1396,
7,255,2047,
7,255,2047,
0,10,10,
248,244,-1804,
249,67,-1725,
249,140,-1652,
249,198,-1594,
249,255,-1537,
250,59,-1477,
250,120,-1416,
7,255,2047,
7,255,2047,
7,255,2047,
248,223,-1825,
249,47,-1745,
249,135,-1657,
249,187,-1605,
249,233,-1559,
250,39,-1497,
250,100,-1436,
2,93,605,
7,255,2047,
7,255,2047,
248,214,-1834,
249,38,-1754,
249,115,-1677,
251,110,-1170,
249,210,-1582,
250,21,-1515,
250,84,-1452,
252,58,-966,
7,255,2047,
7,255,2047,
249,167,-1625,
