First Byte, Second Byte, Brainwave Value, 10
252,36,-988,
7,255,2047,
7,255,2047,
248,242,-1806,
249,50,-1742,
249,124,-1668,
249,191,-1601,
249,249,-1543,
250,53,-1483,
250,108,-1428,
250,171,-1365,
7,255,2047,
7,255,2047,
255,101,-155,
249,21,-1771,
249,99,-1693,
249,168,-1624,
249,228,-1564,
250,30,-1506,
250,89,-1447,
250,148,-1388,
7,255,2047,
7,255,2047,
7,255,2047,
248,246,-1802,
249,69,-1723,
249,142,-1650,
249,203,-1589,
250,5,-1531,
250,63,-1473,
250,122,-1414,
2,160,672,
7,255,2047,
7,255,2047,
248,234,-1814,
249,58,-1734,
249,134,-1658,
249,198,-1594,
249,255,-1537,
250,58,-1478,
250,116,-1420,
253,40,-728,
7,255,2047,
7,255,2047,
249,62,-1730,
249,21,-1771,
249,99,-1693,
249,175,-1617,
249,222,-1570,
250,26,-1510,
250,86,-1450,
250,147,-1389,
7,255,2047,
7,255,2047,
255,196,-60,
249,13,-1779,
249,91,-1701,
249,163,-1629,
249,221,-1571,
250,25,-1511,
250,83,-1453,
250,140,-1396,
7,255,2047,
7,255,2047,
7,255,2047,
248,255,-1793,
249,79,-1713,
249,155,-1637,
249,214,-1578,
250,13,-1523,
250,73,-1463,
250,132,-1404,
6,160,1696,
7,255,2047,
7,255,2047,
248,198,-1850,
249,23,-1769,
249,101,-1691,
249,166,-1626,
249,222,-1570,
250,27,-1509,
250,85,-1451,
251,213,-1067,
7,255,2047,
7,255,2047,
249,69,-1723,
249,14,-1778,
249,92,-1700,
249,163,-1629,
249,219,-1573,
250,22,-1514,
250,79,-1457,
250,141,-1395,
7,255,2047,
7,255,2047,
0,102,102,
249,10,-1782,
249,89,-1703,
249,159,-1633,
249,218,-1574,
250,23,-1513,
250,79,-1457,
250,138,-1398,
7,255,2047,
7,255,2047,
7,255,2047,
248,237,-1811,
249,61,-1731,
249,136,-1656,
249,198,-1594,
249,255,-1537,
250,59,-1477,
250,117,-1419,
0,168,168,
7,255,2047,
7,255,2047,
248,232,-1816,
249,56,-1736,
249,134,-1658,
249,216,-1576,
249,251,-1541,
250,54,-1482,
250,111,-1425,
252,135,-889,
7,255,2047,
7,255,2047,
250,35,-1501,
249,11,-1781,
249,89,-1703,
249,156,-1636,
249,216,-1576,
250,20,-1516,
250,77,-1459,
250,138,-1398,
7,255,2047,
7,255,2047,
1,50,306,
249,4,-1788,
249,83,-1709,
249,166,-1626,
249,212,-1580,
250,13,-1523,
250,73,-1463,
250,133,-1403,
7,255,2047,
7,255,2047,
7,255,2047,
248,223,-1825,
249,47,-1745,
249,123,-1669,
249,185,-1607,
249,244,-1548,
250,46,-1490,
250,105,-1431,
2,40,552,
7,255,2047,
7,255,2047,
248,199,-1849,
249,24,-1768,
249,103,-1689,
249,173,-1619,
249,222,-1570,
250,26,-1510,
250,86,-1450,
250,252,-1284,
7,255,2047,
7,255,2047,
249,188,-1604,
249,25,-1767,
249,103,-1689,
249,175,-1617,
249,230,-1562,
250,31,-1505,
250,90,-1446,
250,151,-1385,
7,255,2047,
7,255,2047,
2,134,646,
249,5,-1787,
249,84,-1708,
249,187,-1605,
249,211,-1581,
250,12,-1524,
250,73,-1463,
250,133,-1403,
7,255,2047,
7,255,2047,
7,255,2047,
248,245,-1803,
249,68,-1724,
249,142,-1650,
249,202,-1590,
250,4,-1532,
250,62,-1474,
250,121,-1415,
1,28,284,
7,255,2047,
7,255,2047,
248,213,-1835,
249,37,-1755,
249,111,-1681,
249,180,-1612,
249,236,-1556,
250,41,-1495,
250,99,-1437,
251,5,-1275,
7,255,2047,
7,255,2047,
250,88,-1448,
249,25,-1767,
249,105,-1687,
250,244,-1292,
249,210,-1582,
250,19,-1517,
250,79,-1457,
250,143,-1393,
7,255,2047,
7,255,2047,
3,233,1001,
248,239,-1809,
249,62,-1730,
249,140,-1652,
249,195,-1597,
249,253,-1539,
250,58,-1478,
250,118,-1418,
7,255,2047,
7,255,2047,
7,255,2047,
248,219,-1829,
249,44,-1748,
249,121,-1671,
249,182,-1610,
249,239,-1553,
250,43,-1493,
250,102,-1434,
255,198,-58,
7,255,2047,
7,255,2047,
248,201,-1847,
249,24,-1768,
249,103,-1689,
249,171,-1621,
249,226,-1566,
250,29,-1507,
250,88,-1448,
251,30,-1250,
7,255,2047,
7,255,2047,
251,59,-1221,
249,5,-1787,
249,84,-1708,
249,216,-1576,
249,206,-1586,
250,11,-1525,
250,71,-1465,
250,132,-1404,
7,255,2047,
7,255,2047,
3,217,985,
249,3,-1789,
249,82,-1710,
249,155,-1637,
249,214,-1578,
250,15,-1521,
250,74,-1462,
250,133,-1403,
7,255,2047,
7,255,2047,
7,255,2047,
248,223,-1825,
249,47,-1745,
249,124,-1668,
249,186,-1606,
249,244,-1548,
250,46,-1490,
250,105,-1431,
254,147,-365,
7,255,2047,
7,255,2047,
