First Byte, Second Byte, Brainwave Value, 19
249,233,-1559,
250,47,-1489,
250,119,-1417,
250,164,-1372,
250,216,-1320,
251,11,-1269,
251,60,-1220,
254,94,-418,
7,255,2047,
7,255,2047,
249,231,-1561,
250,47,-1489,
250,185,-1351,
250,205,-1331,
250,188,-1348,
250,248,-1288,
251,45,-1235,
251,115,-1165,
7,255,2047,
7,255,2047,
249,203,-1589,
250,23,-1513,
250,94,-1442,
255,25,-231,
250,137,-1399,
250,203,-1333,
251,6,-1274,
251,62,-1218,
7,255,2047,
7,255,2047,
251,99,-1181,
249,237,-1555,
250,54,-1482,
2,182,694,
250,59,-1477,
250,135,-1401,
250,199,-1337,
251,2,-1278,
4,156,1180,
7,255,2047,
5,2,1282,
249,178,-1614,
249,251,-1541,
254,137,-375,
251,233,-1047,
250,74,-1462,
250,142,-1394,
250,203,-1333,
252,136,-888,
7,255,2047,
7,255,2047,
249,126,-1666,
249,203,-1589,
250,60,-1476,
254,150,-362,
250,56,-1480,
250,126,-1410,
250,188,-1348,
250,249,-1287,
7,255,2047,
7,255,2047,
249,125,-1667,
249,195,-1597,
250,11,-1525,
253,130,-638,
250,83,-1453,
250,149,-1387,
250,207,-1329,
251,8,-1272,
7,255,2047,
7,255,2047,
255,89,-167,
249,196,-1596,
250,12,-1524,
2,84,596,
250,134,-1402,
250,76,-1460,
250,147,-1389,
250,205,-1331,
0,233,233,
7,255,2047,
7,255,2047,
249,126,-1666,
249,203,-1589,
252,133,-891,
253,201,-567,
250,29,-1507,
250,102,-1434,
250,165,-1371,
251,21,-1259,
7,255,2047,
7,255,2047,
249,92,-1700,
249,171,-1621,
249,249,-1543,
0,97,97,
250,22,-1514,
250,93,-1443,
250,156,-1380,
250,218,-1318,
7,255,2047,
7,255,2047,
250,119,-1417,
249,165,-1627,
249,239,-1553,
2,130,642,
249,255,-1537,
250,76,-1460,
250,141,-1395,
250,202,-1334,
5,84,1364,
7,255,2047,
3,170,938,
249,138,-1654,
249,214,-1578,
253,243,-525,
250,58,-1478,
250,67,-1469,
250,134,-1402,
250,195,-1341,
252,94,-930,
7,255,2047,
7,255,2047,
249,131,-1661,
249,206,-1586,
251,12,-1268,
0,106,106,
250,29,-1507,
250,103,-1433,
250,166,-1370,
250,229,-1307,
7,255,2047,
7,255,2047,
249,93,-1699,
249,168,-1624,
249,245,-1547,
4,7,1031,
249,244,-1548,
250,62,-1474,
250,131,-1405,
250,191,-1345,
7,255,2047,
7,255,2047,
254,8,-504,
249,131,-1661,
249,206,-1586,
0,151,151,
249,236,-1556,
250,55,-1481,
250,122,-1414,
250,184,-1352,
1,242,498,
7,255,2047,
7,247,2039,
249,108,-1684,
249,185,-1607,
252,196,-828,
251,76,-1204,
250,31,-1505,
250,104,-1432,
250,165,-1371,
251,44,-1236,
7,255,2047,
7,255,2047,
249,94,-1698,
249,173,-1619,
250,7,-1529,
254,137,-375,
250,35,-1501,
250,105,-1431,
250,167,-1369,
250,228,-1308,
7,255,2047,
7,255,2047,
250,55,-1481,
249,165,-1627,
249,238,-1554,
253,121,-647,
250,57,-1479,
250,124,-1412,
250,185,-1351,
250,243,-1293,
6,33,1569,
7,255,2047,
2,181,693,
249,170,-1622,
249,246,-1546,
253,107,-661,
250,46,-1490,
250,116,-1420,
250,181,-1355,
250,236,-1300,
253,118,-650,
7,255,2047,
7,255,2047,
249,155,-1637,
249,231,-1561,
250,211,-1325,
251,67,-1213,
250,103,-1433,
250,168,-1368,
250,227,-1309,
251,30,-1250,
7,255,2047,
7,255,2047,
249,137,-1655,
249,213,-1579,
250,30,-1506,
254,170,-342,
250,84,-1452,
250,151,-1385,
250,212,-1324,
251,12,-1268,
7,255,2047,
7,255,2047,
253,85,-683,
249,201,-1591,
250,19,-1517,
253,228,-540,
250,84,-1452,
250,151,-1385,
250,213,-1323,
251,11,-1269,
1,170,426,
7,255,2047,
6,249,1785,
249,188,-1604,
250,7,-1529,
251,54,-1226,
250,95,-1441,
250,150,-1386,
250,211,-1325,
251,10,-1270,
251,170,-1110,
7,255,2047,
7,255,2047,
249,181,-1611,
249,255,-1537,
250,102,-1434,
254,207,-305,
250,105,-1431,
250,173,-1363,
250,234,-1302,
251,36,-1244,
7,255,2047,
7,255,2047,
249,250,-1542,
249,219,-1573,
250,37,-1499,
255,213,-43,
250,85,-1451,
250,153,-1383,
250,215,-1321,
251,14,-1266,
6,210,1746,
7,255,2047,
1,138,394,
249,200,-1592,
250,18,-1518,
251,36,-1244,
250,121,-1415,
250,179,-1357,
250,234,-1302,
251,28,-1252,
253,174,-594,
7,255,2047,
7,255,2047,
249,201,-1591,
250,20,-1516,
250,102,-1434,
250,131,-1405,
250,181,-1355,
250,236,-1300,
251,31,-1249,
251,88,-1192,
7,255,2047,
7,255,2047,
249,196,-1596,
250,12,-1524,
250,85,-1451,
253,140,-628,
250,147,-1389,
250,211,-1325,
251,11,-1269,
251,67,-1213,
7,255,2047,
7,255,2047,
252,108,-916,
249,239,-1553,
250,55,-1481,
252,74,-950,
250,146,-1390,
250,205,-1331,
251,6,-1274,
251,57,-1223,
5,81,1361,
7,255,2047,
6,153,1689,
249,201,-1591,
250,18,-1518,
250,86,-1450,
250,138,-1398,
250,190,-1346,
250,244,-1292,
251,37,-1243,
251,183,-1097,
7,255,2047,
7,255,2047,
249,207,-1585,
250,26,-1510,
250,94,-1442,
250,151,-1385,
250,201,-1335,
250,252,-1284,
251,45,-1235,
251,99,-1181,
7,255,2047,
7,255,2047,
249,245,-1547,
250,21,-1515,
250,89,-1447,
250,150,-1386,
250,200,-1336,
250,251,-1285,
251,45,-1235,
251,94,-1186,
7,255,2047,
7,255,2047,
0,202,202,
249,251,-1541,
250,67,-1469,
250,132,-1404,
250,181,-1355,
250,233,-1303,
251,27,-1253,
251,76,-1204,
253,237,-531,
7,255,2047,
7,255,2047,
249,244,-1548,
250,58,-1478,
250,124,-1412,
250,180,-1356,
250,230,-1306,
251,25,-1255,
251,73,-1207,
251,124,-1156,
7,255,2047,
7,255,2047,
249,237,-1555,
250,54,-1482,
250,121,-1415,
250,179,-1357,
250,228,-1308,
251,23,-1257,
251,71,-1209,
251,121,-1159,
7,255,2047,
7,255,2047,
251,195,-1085,
250,37,-1499,
250,105,-1431,
251,183,-1097,
250,201,-1335,
250,254,-1282,
251,53,-1227,
251,102,-1178,
3,56,824,
7,255,2047,
5,76,1356,
250,9,-1527,
250,78,-1458,
250,153,-1383,
250,196,-1340,
250,245,-1291,
251,39,-1241,
251,87,-1193,
252,124,-900,
7,255,2047,
7,255,2047,
249,234,-1558,
250,52,-1484,
250,119,-1417,
250,172,-1364,
250,222,-1314,
251,20,-1260,
251,69,-1211,
251,120,-1160,
7,255,2047,
7,255,2047,
249,238,-1554,
250,40,-1496,
250,108,-1428,
250,168,-1368,
250,217,-1319,
251,13,-1267,
251,61,-1219,
251,109,-1171,
7,255,2047,
7,255,2047,
255,244,-12,
250,20,-1516,
250,88,-1448,
250,150,-1386,
250,203,-1333,
250,254,-1282,
251,47,-1233,
251,94,-1186,
254,13,-499,
7,255,2047,
7,255,2047,
250,10,-1526,
250,82,-1454,
250,148,-1388,
250,200,-1336,
250,250,-1286,
251,43,-1237,
251,91,-1189,
251,151,-1129,
7,255,2047,
7,255,2047,
249,243,-1549,
250,58,-1478,
250,125,-1411,
250,182,-1354,
250,231,-1305,
251,26,-1254,
251,74,-1206,
251,124,-1156,
7,255,2047,
7,255,2047,
251,86,-1194,
250,40,-1496,
250,108,-1428,
250,185,-1351,
250,217,-1319,
251,11,-1269,
251,61,-1219,
251,109,-1171,
4,112,1136,
7,255,2047,
4,213,1237,
250,9,-1527,
250,79,-1457,
250,147,-1389,
250,196,-1340,
250,247,-1289,
251,41,-1239,
251,88,-1192,
252,222,-802,
7,255,2047,
7,255,2047,
249,243,-1549,
250,58,-1478,
250,125,-1411,
250,180,-1356,
250,230,-1306,
251,24,-1256,
251,73,-1207,
251,124,-1156,
7,255,2047,
7,255,2047,
249,231,-1561,
250,42,-1494,
250,110,-1426,
250,170,-1366,
250,219,-1317,
251,13,-1267,
251,62,-1218,
251,111,-1169,
7,255,2047,
7,255,2047,
254,165,-347,
250,26,-1510,
250,94,-1442,
250,156,-1380,
250,207,-1329,
251,5,-1275,
251,54,-1226,
251,101,-1179,
255,74,-182,
7,255,2047,
7,255,2047,
250,9,-1527,
250,79,-1457,
250,146,-1390,
250,198,-1338,
250,250,-1286,
251,42,-1238,
251,90,-1190,
251,150,-1130,
7,255,2047,
7,255,2047,
249,247,-1545,
250,63,-1473,
250,132,-1404,
250,186,-1350,
250,236,-1300,
251,30,-1250,
251,78,-1202,
251,127,-1153,
7,255,2047,
7,255,2047,
250,212,-1324,
250,51,-1485,
250,118,-1418,
250,178,-1358,
250,229,-1307,
251,24,-1256,
251,72,-1208,
251,118,-1162,
3,221,989,
7,255,2047,
3,122,890,
250,34,-1502,
250,103,-1433,
250,165,-1371,
250,217,-1319,
251,11,-1269,
251,61,-1219,
251,107,-1173,
252,117,-907,
7,255,2047,
7,255,2047,
250,19,-1517,
250,89,-1447,
250,159,-1377,
250,200,-1336,
250,249,-1287,
251,45,-1235,
251,94,-1186,
251,148,-1132,
7,255,2047,
7,255,2047,
249,244,-1548,
250,58,-1478,
250,127,-1409,
254,202,-310,
250,180,-1356,
250,244,-1292,
251,44,-1236,
251,99,-1181,
7,255,2047,
7,255,2047,
254,82,-430,
250,9,-1527,
250,82,-1454,
255,109,-147,
250,127,-1409,
250,197,-1339,
251,2,-1278,
251,55,-1225,
0,205,205,
7,255,2047,
7,255,2047,
249,218,-1574,
250,36,-1500,
250,108,-1428,
250,154,-1382,
250,205,-1331,
251,3,-1277,
251,52,-1228,
251,115,-1165,
7,255,2047,
7,255,2047,
249,221,-1571,
250,40,-1496,
250,109,-1427,
250,165,-1371,
250,214,-1322,
251,9,-1271,
251,58,-1222,
251,109,-1171,
7,255,2047,
7,255,2047,
250,141,-1395,
250,30,-1506,
250,101,-1435,
250,159,-1377,
250,211,-1325,
251,6,-1274,
251,56,-1224,
251,103,-1177,
5,130,1410,
7,255,2047,
2,218,730,
250,12,-1524,
250,84,-1452,
250,146,-1390,
250,199,-1337,
250,250,-1286,
251,43,-1237,
251,90,-1190,
252,233,-791,
7,255,2047,
7,255,2047,
249,253,-1539,
250,70,-1466,
250,135,-1401,
250,188,-1348,
250,239,-1297,
251,35,-1245,
251,83,-1197,
251,134,-1146,
7,255,2047,
7,255,2047,
249,238,-1554,
250,55,-1481,
250,122,-1414,
250,180,-1356,
250,230,-1306,
251,24,-1256,
251,73,-1207,
251,122,-1158,
7,255,2047,
7,255,2047,
253,87,-681,
250,41,-1495,
250,110,-1426,
250,170,-1366,
250,221,-1315,
251,18,-1262,
251,67,-1213,
251,114,-1166,
0,24,24,
7,255,2047,
7,49,1841,
250,25,-1511,
250,95,-1441,
250,173,-1363,
250,207,-1329,
251,3,-1277,
251,53,-1227,
251,102,-1178,
251,206,-1074,
7,255,2047,
7,255,2047,
249,251,-1541,
250,68,-1468,
250,136,-1400,
250,191,-1345,
250,235,-1301,
251,29,-1251,
251,78,-1202,
251,131,-1149,
7,255,2047,
7,255,2047,
250,85,-1451,
250,46,-1490,
250,117,-1419,
251,109,-1171,
250,214,-1322,
251,12,-1268,
251,62,-1218,
251,111,-1169,
6,91,1627,
7,255,2047,
2,3,515,
250,22,-1514,
250,91,-1445,
250,154,-1382,
250,205,-1331,
250,255,-1281,
251,51,-1229,
251,98,-1182,
253,151,-617,
7,255,2047,
7,255,2047,
249,252,-1540,
250,69,-1467,
250,136,-1400,
250,187,-1349,
250,237,-1299,
251,31,-1249,
251,79,-1201,
251,135,-1145,
7,255,2047,
7,255,2047,
249,222,-1570,
250,39,-1497,
250,107,-1429,
250,166,-1370,
250,214,-1322,
251,10,-1270,
251,59,-1221,
251,108,-1172,
7,255,2047,
7,255,2047,
252,202,-822,
250,24,-1512,
250,93,-1443,
250,155,-1381,
250,205,-1331,
251,3,-1277,
251,52,-1228,
251,100,-1180,
1,58,314,
7,255,2047,
6,195,1731,
250,8,-1528,
250,78,-1458,
250,142,-1394,
250,196,-1340,
250,247,-1289,
251,41,-1239,
251,88,-1192,
251,222,-1058,
7,255,2047,
7,255,2047,
249,244,-1548,
250,59,-1477,
250,126,-1410,
250,182,-1354,
250,231,-1305,
251,26,-1254,
251,74,-1206,
251,124,-1156,
7,255,2047,
7,255,2047,
250,40,-1496,
250,45,-1491,
250,115,-1421,
250,172,-1364,
250,226,-1310,
251,20,-1260,
251,68,-1212,
251,116,-1164,
5,199,1479,
7,255,2047,
1,32,288,
250,36,-1500,
250,104,-1432,
250,167,-1369,
250,219,-1317,
251,13,-1267,
251,62,-1218,
251,109,-1171,
253,42,-726,
7,255,2047,
7,255,2047,
250,23,-1513,
250,93,-1443,
250,173,-1363,
250,211,-1325,
250,243,-1293,
251,42,-1238,
251,92,-1188,
251,143,-1137,
7,255,2047,
7,255,2047,
249,248,-1544,
250,63,-1473,
250,133,-1403,
250,189,-1347,
250,236,-1300,
251,30,-1250,
251,79,-1201,
251,130,-1150,
