First Byte, Second Byte, Brainwave Value, 26
249,247,-1545,
250,59,-1477,
250,121,-1415,
250,172,-1364,
250,223,-1313,
251,19,-1261,
251,70,-1210,
7,255,2047,
7,255,2047,
253,218,-550,
249,226,-1566,
250,40,-1496,
250,103,-1433,
250,157,-1379,
250,212,-1324,
251,6,-1274,
251,55,-1225,
3,100,868,
7,255,2047,
7,7,1799,
249,207,-1585,
250,24,-1512,
250,89,-1447,
250,146,-1390,
250,199,-1337,
250,250,-1286,
251,43,-1237,
252,237,-787,
7,255,2047,
7,255,2047,
249,181,-1611,
249,253,-1539,
250,67,-1469,
250,124,-1412,
250,178,-1358,
250,230,-1306,
251,23,-1257,
251,78,-1202,
7,255,2047,
7,255,2047,
249,217,-1575,
249,218,-1574,
250,35,-1501,
255,43,-213,
250,82,-1454,
250,133,-1403,
250,198,-1338,
251,2,-1278,
7,255,2047,
7,255,2047,
1,153,409,
249,155,-1637,
249,231,-1561,
250,45,-1491,
250,98,-1438,
250,149,-1387,
250,202,-1334,
250,255,-1281,
0,93,93,
7,255,2047,
7,255,2047,
249,157,-1635,
249,232,-1560,
250,45,-1491,
250,103,-1433,
250,154,-1382,
250,207,-1329,
251,3,-1277,
251,121,-1159,
7,255,2047,
7,255,2047,
249,151,-1641,
249,228,-1564,
250,42,-1494,
250,103,-1433,
250,155,-1381,
250,206,-1330,
251,4,-1276,
251,56,-1224,
7,255,2047,
7,255,2047,
250,249,-1287,
249,216,-1576,
250,30,-1506,
250,94,-1442,
250,148,-1388,
250,199,-1337,
250,251,-1285,
251,47,-1233,
7,255,2047,
7,255,2047,
4,22,1046,
249,181,-1611,
249,252,-1540,
250,66,-1470,
250,119,-1417,
250,170,-1366,
250,222,-1314,
251,19,-1261,
254,205,-307,
7,255,2047,
7,255,2047,
249,163,-1629,
249,236,-1556,
250,50,-1486,
250,107,-1429,
250,159,-1377,
250,213,-1323,
251,8,-1272,
251,67,-1213,
7,255,2047,
7,255,2047,
249,157,-1635,
249,231,-1561,
250,45,-1491,
250,107,-1429,
250,158,-1378,
250,212,-1324,
251,6,-1274,
251,59,-1221,
7,255,2047,
7,255,2047,
252,244,-780,
249,220,-1572,
250,36,-1500,
250,182,-1354,
250,140,-1396,
250,195,-1341,
250,249,-1287,
251,44,-1236,
5,100,1380,
7,255,2047,
6,226,1762,
249,187,-1605,
250,6,-1530,
250,74,-1462,
250,127,-1409,
250,180,-1356,
250,232,-1304,
251,26,-1254,
254,41,-471,
7,255,2047,
7,255,2047,
249,148,-1644,
249,222,-1570,
250,39,-1497,
251,190,-1090,
250,125,-1411,
250,186,-1350,
250,242,-1294,
251,44,-1236,
7,255,2047,
7,255,2047,
249,164,-1628,
249,195,-1597,
250,12,-1524,
255,19,-237,
250,50,-1486,
250,121,-1415,
250,185,-1351,
250,247,-1289,
7,255,2047,
7,255,2047,
0,76,76,
249,154,-1638,
249,229,-1563,
252,67,-957,
252,232,-792,
250,68,-1468,
250,137,-1399,
250,200,-1336,
2,91,603,
7,255,2047,
7,255,2047,
249,115,-1677,
249,189,-1603,
250,22,-1514,
250,53,-1483,
250,108,-1428,
