First Byte, Second Byte, Brainwave Value, 5
3,72,840,
248,0,-2048,
248,50,-1998,
250,172,-1364,
254,140,-372,
248,173,-1875,
249,9,-1783,
250,22,-1514,
249,149,-1643,
7,255,2047,
7,255,2047,
248,233,-1815,
249,67,-1725,
249,174,-1618,
5,109,1389,
249,111,-1681,
249,200,-1592,
251,85,-1195,
250,63,-1473,
3,7,775,
7,255,2047,
249,182,-1610,
250,6,-1530,
250,82,-1454,
6,152,1688,
254,239,-273,
250,60,-1476,
250,183,-1353,
251,99,-1181,
1,166,422,
7,255,2047,
252,25,-999,
250,4,-1532,
250,78,-1458,
1,9,265,
7,194,1986,
250,28,-1508,
250,114,-1422,
252,236,-788,
252,173,-851,
7,255,2047,
1,218,474,
250,8,-1528,
250,87,-1449,
251,41,-1239,
7,255,2047,
250,104,-1432,
250,105,-1431,
255,25,-231,
254,92,-420,
7,255,2047,
7,255,2047,
249,75,-1717,
249,157,-1635,
249,236,-1556,
2,128,640,
249,239,-1553,
250,62,-1474,
250,133,-1403,
250,191,-1345,
2,139,651,
7,255,2047,
249,239,-1553,
250,62,-1474,
250,135,-1401,
3,136,904,
7,255,2047,
249,186,-1606,
250,39,-1497,
1,177,433,
7,255,2047,
7,255,2047,
253,140,-628,
248,247,-1801,
249,72,-1720,
251,68,-1212,
7,255,2047,
250,85,-1451,
249,39,-1753,
255,83,-173,
3,162,930,
7,255,2047,
7,255,2047,
248,43,-2005,
248,133,-1915,
248,218,-1830,
7,255,2047,
2,117,629,
248,124,-1924,
253,221,-547,
0,114,114,
7,255,2047,
7,255,2047,
248,0,-2048,
248,37,-2011,
248,124,-1924,
0,169,169,
0,204,204,
248,166,-1882,
249,54,-1738,
252,40,-984,
254,139,-373,
7,255,2047,
250,45,-1491,
248,231,-1817,
249,59,-1733,
252,87,-937,
7,255,2047,
249,37,-1755,
249,133,-1659,
0,229,229,
0,202,202,
7,255,2047,
5,243,1523,
248,170,-1878,
249,3,-1789,
249,115,-1677,
2,231,743,
249,88,-1704,
249,173,-1619,
249,251,-1541,
250,88,-1448,
7,255,2047,
7,255,2047,
249,70,-1722,
249,153,-1639,
249,229,-1563,
4,179,1203,
252,184,-840,
249,246,-1546,
250,69,-1467,
251,126,-1154,
7,255,2047,
7,255,2047,
249,94,-1698,
249,156,-1636,
249,232,-1560,
255,223,-33,
7,255,2047,
249,90,-1702,
249,181,-1611,
255,184,-72,
7,255,2047,
7,255,2047,
2,86,598,
248,163,-1885,
248,248,-1800,
249,150,-1642,
7,255,2047,
251,219,-1061,
249,12,-1780,
1,77,333,
6,22,1558,
7,255,2047,
7,255,2047,
248,0,-2048,
248,58,-1990,
248,142,-1906,
5,160,1440,
251,234,-1046,
248,169,-1879,
249,138,-1654,
251,133,-1147,
7,255,2047,
7,255,2047,
248,88,-1960,
248,116,-1932,
248,199,-1849,
255,76,-180,
255,12,-244,
249,6,-1786,
249,91,-1701,
249,199,-1593,
3,248,1016,
7,255,2047,
252,85,-939,
248,227,-1821,
249,52,-1740,
251,14,-1266,
7,255,2047,
249,84,-1708,
249,56,-1736,
253,252,-516,
7,255,2047,
7,255,2047,
7,255,2047,
248,19,-2029,
248,104,-1944,
248,194,-1854,
7,255,2047,
252,27,-997,
248,166,-1882,
249,13,-1779,
251,25,-1255,
7,255,2047,
7,255,2047,
248,53,-1995,
248,142,-1906,
248,227,-1821,
1,10,266,
255,139,-117,
249,9,-1783,
249,98,-1694,
249,169,-1623,
254,72,-440,
7,255,2047,
249,46,-1746,
249,127,-1665,
249,206,-1586,
251,114,-1166,
3,65,833,
249,255,-1537,
250,77,-1459,
250,147,-1389,
0,105,105,
7,255,2047,
1,168,424,
249,158,-1634,
249,234,-1558,
250,51,-1485,
6,75,1611,
250,18,-1518,
250,71,-1465,
250,147,-1389,
2,230,742,
7,255,2047,
7,255,2047,
249,41,-1751,
249,120,-1672,
249,195,-1597,
1,132,388,
0,83,83,
249,213,-1579,
250,38,-1498,
252,94,-930,
7,255,2047,
7,255,2047,
248,245,-1803,
249,69,-1723,
249,143,-1649,
251,167,-1113,
4,123,1147,
249,178,-1614,
250,5,-1531,
250,212,-1324,
7,255,2047,
7,255,2047,
253,220,-548,
249,36,-1756,
249,115,-1677,
249,191,-1601,
7,118,1910,
250,35,-1501,
249,191,-1601,
252,140,-884,
7,255,2047,
7,255,2047,
7,255,2047,
248,74,-1974,
248,158,-1890,
248,238,-1810,
2,96,608,
251,136,-1144,
249,38,-1754,
249,125,-1667,
2,133,645,
7,255,2047,
7,255,2047,
248,25,-2023,
248,110,-1938,
248,194,-1854,
255,217,-39,
7,255,2047,
248,107,-1941,
248,234,-1814,
7,22,1814,
7,255,2047,
7,255,2047,
252,199,-825,
248,0,-2048,
248,0,-2048,
248,253,-1795,
7,255,2047,
248,93,-1955,
248,42,-2006,
254,189,-323,
7,255,2047,
7,255,2047,
7,93,1885,
248,0,-2048,
248,0,-2048,
248,0,-2048,
0,74,74,
248,27,-2021,
248,121,-1927,
248,211,-1837,
255,180,-76,
7,255,2047,
7,255,2047,
248,0,-2048,
248,15,-2033,
248,102,-1946,
1,100,356,
2,189,701,
248,118,-1930,
248,213,-1835,
252,44,-980,
7,255,2047,
7,255,2047,
248,61,-1987,
248,68,-1980,
248,154,-1894,
250,2,-1534,
0,134,134,
248,251,-1797,
249,82,-1710,
249,159,-1633,
5,145,1425,
7,255,2047,
3,28,796,
248,148,-1900,
248,232,-1816,
249,56,-1736,
4,170,1194,
249,44,-1748,
249,110,-1682,
249,191,-1601,
253,237,-531,
7,255,2047,
7,255,2047,
248,190,-1858,
249,20,-1772,
249,95,-1697,
251,115,-1165,
249,180,-1612,
249,249,-1543,
250,61,-1475,
250,122,-1414,
5,249,1529,
7,255,2047,
249,172,-1620,
249,252,-1540,
250,68,-1468,
251,147,-1133,
1,128,384,
250,127,-1409,
250,201,-1335,
251,24,-1256,
7,255,2047,
7,255,2047,
253,18,-750,
249,211,-1581,
250,26,-1510,
250,94,-1442,
255,243,-13,
250,125,-1411,
250,197,-1339,
251,6,-1274,
5,32,1312,
7,255,2047,
7,121,1913,
249,154,-1638,
249,230,-1562,
250,44,-1492,
254,124,-388,
250,92,-1444,
250,143,-1393,
250,212,-1324,
253,75,-693,
7,255,2047,
7,255,2047,
249,141,-1651,
249,219,-1573,
250,35,-1501,
251,42,-1238,
251,233,-1047,
250,150,-1386,
250,216,-1320,
251,75,-1205,
7,255,2047,
7,255,2047,
250,152,-1384,
249,196,-1596,
250,10,-1526,
250,94,-1442,
4,155,1179,
250,52,-1484,
250,130,-1406,
250,248,-1288,
7,255,2047,
7,255,2047,
5,19,1299,
249,46,-1746,
249,124,-1668,
249,198,-1594,
0,252,252,
249,230,-1562,
250,23,-1513,
250,98,-1438,
0,183,183,
7,255,2047,
7,255,2047,
249,20,-1772,
249,101,-1691,
249,174,-1618,
253,24,-744,
253,165,-603,
249,252,-1540,
250,73,-1463,
251,79,-1201,
7,255,2047,
7,255,2047,
249,37,-1755,
249,90,-1702,
249,166,-1626,
250,10,-1526,
253,254,-514,
250,28,-1508,
250,102,-1434,
250,188,-1348,
7,255,2047,
7,255,2047,
0,163,163,
249,70,-1722,
249,147,-1645,
249,218,-1574,
254,50,-462,
250,14,-1522,
250,88,-1448,
250,156,-1380,
6,229,1765,
7,255,2047,
7,255,2047,
249,26,-1766,
249,105,-1687,
249,181,-1611,
0,96,96,
254,245,-267,
249,219,-1573,
250,41,-1495,
252,170,-854,
7,255,2047,
7,255,2047,
248,220,-1828,
249,45,-1747,
249,122,-1670,
251,22,-1258,
4,185,1209,
249,156,-1636,
249,243,-1549,
250,237,-1299,
7,255,2047,
7,255,2047,
252,162,-862,
248,235,-1813,
249,58,-1734,
249,139,-1653,
3,54,822,
249,127,-1665,
249,212,-1580,
250,34,-1502,
6,228,1764,
7,255,2047,
6,192,1728,
248,215,-1833,
249,40,-1752,
249,116,-1676,
254,73,-439,
249,249,-1543,
249,220,-1572,
250,41,-1495,
255,121,-135,
7,255,2047,
7,255,2047,
248,214,-1834,
249,40,-1752,
249,117,-1675,
251,115,-1165,
252,114,-910,
249,223,-1569,
250,43,-1493,
252,27,-997,
7,255,2047,
7,255,2047,
249,239,-1553,
249,22,-1770,
249,100,-1692,
249,226,-1566,
4,89,1113,
249,151,-1641,
249,235,-1557,
250,89,-1447,
7,255,2047,
7,255,2047,
3,171,939,
248,201,-1847,
249,26,-1766,
249,103,-1689,
1,90,346,
249,151,-1641,
249,185,-1607,
250,8,-1528,
6,16,1552,
7,255,2047,
7,255,2047,
248,147,-1901,
248,229,-1819,
249,52,-1740,
254,85,-427,
254,109,-403,
249,118,-1674,
249,200,-1592,
2,7,519,
7,255,2047,
7,255,2047,
248,127,-1921,
248,136,-1912,
248,218,-1830,
251,75,-1205,
7,255,2047,
248,178,-1870,
249,14,-1778,
4,230,1254,
7,255,2047,
7,255,2047,
1,86,342,
248,0,-2048,
248,0,-2048,
248,92,-1956,
7,147,1939,
248,213,-1835,
248,104,-1944,
249,42,-1750,
5,123,1403,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,83,-1965,
254,62,-450,
249,27,-1765,
248,203,-1845,
249,31,-1761,
249,131,-1661,
7,255,2047,
7,255,2047,
248,124,-1924,
248,212,-1836,
249,36,-1756,
250,174,-1362,
254,196,-316,
249,137,-1655,
249,217,-1575,
250,37,-1499,
7,255,2047,
7,255,2047,
251,72,-1208,
249,36,-1756,
249,115,-1677,
249,206,-1586,
5,164,1444,
249,149,-1643,
249,233,-1559,
250,55,-1481,
5,58,1338,
7,255,2047,
5,48,1328,
249,4,-1788,
249,84,-1708,
249,158,-1634,
0,123,123,
250,114,-1422,
249,234,-1558,
250,55,-1481,
252,133,-891,
7,255,2047,
7,255,2047,
249,23,-1769,
249,106,-1686,
249,180,-1612,
252,189,-835,
0,35,35,
249,242,-1550,
250,62,-1474,
251,194,-1086,
7,255,2047,
7,255,2047,
249,233,-1559,
249,43,-1749,
249,120,-1672,
249,197,-1595,
251,221,-1059,
250,13,-1523,
250,83,-1453,
250,200,-1336,
7,255,2047,
7,255,2047,
3,107,875,
249,7,-1785,
249,86,-1706,
249,159,-1633,
5,187,1467,
252,41,-983,
249,167,-1625,
249,250,-1542,
2,64,576,
7,255,2047,
7,255,2047,
248,178,-1870,
249,6,-1786,
249,84,-1708,
252,66,-958,
251,102,-1178,
249,190,-1602,
250,12,-1524,
254,35,-477,
7,255,2047,
7,255,2047,
248,179,-1869,
248,250,-1798,
249,72,-1720,
250,67,-1469,
2,43,555,
249,148,-1644,
249,229,-1563,
250,71,-1465,
7,255,2047,
7,255,2047,
253,245,-523,
