First Byte, Second Byte, Brainwave Value, 12
250,118,-1418,
251,100,-1180,
250,194,-1342,
253,138,-630,
7,128,1920,
251,184,-1096,
7,255,2047,
7,255,2047,
250,57,-1479,
249,210,-1582,
250,30,-1506,
250,93,-1443,
250,148,-1388,
250,205,-1331,
255,37,-219,
250,250,-1286,
5,61,1341,
7,255,2047,
252,132,-892,
250,62,-1474,
250,137,-1399,
250,202,-1334,
250,249,-1287,
251,43,-1237,
252,199,-825,
251,239,-1041,
254,201,-311,
7,255,2047,
0,210,210,
250,151,-1385,
250,222,-1314,
251,46,-1234,
251,82,-1198,
251,121,-1159,
252,133,-891,
4,65,1089,
254,92,-420,
7,255,2047,
7,255,2047,
250,29,-1507,
250,101,-1435,
250,171,-1365,
250,228,-1308,
251,20,-1260,
251,72,-1208,
0,234,234,
252,69,-955,
7,255,2047,
7,255,2047,
250,216,-1320,
250,46,-1490,
250,120,-1416,
1,11,267,
3,40,808,
3,82,850,
7,255,2047,
4,9,1033,
255,52,-204,
7,255,2047,
0,101,101,
248,155,-1893,
248,251,-1797,
249,121,-1671,
249,141,-1651,
249,205,-1587,
2,229,741,
3,21,789,
254,108,-404,
7,255,2047,
7,255,2047,
252,36,-988,
248,127,-1921,
248,219,-1829,
249,36,-1756,
249,101,-1691,
249,173,-1619,
255,19,-237,
250,2,-1534,
7,255,2047,
7,255,2047,
255,4,-252,
248,215,-1833,
249,45,-1747,
249,120,-1672,
249,183,-1609,
249,247,-1545,
255,4,-252,
250,63,-1473,
4,113,1137,
7,255,2047,
254,244,-268,
249,91,-1701,
249,175,-1617,
252,202,-822,
1,48,304,
253,251,-517,
7,255,2047,
6,210,1746,
252,42,-982,
7,255,2047,
7,255,2047,
249,69,-1723,
248,84,-1964,
248,175,-1873,
248,250,-1798,
249,61,-1731,
1,124,380,
7,255,2047,
250,77,-1459,
7,255,2047,
7,255,2047,
0,90,90,
248,0,-2048,
248,87,-1961,
249,157,-1635,
248,236,-1812,
255,221,-35,
7,255,2047,
249,254,-1538,
5,184,1464,
7,255,2047,
7,184,1976,
248,0,-2048,
248,0,-2048,
250,183,-1353,
255,8,-248,
5,248,1528,
7,255,2047,
1,10,266,
252,10,-1014,
7,255,2047,
7,255,2047,
2,117,629,
248,0,-2048,
248,101,-1947,
255,94,-162,
7,131,1923,
7,255,2047,
7,255,2047,
251,58,-1222,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,25,-2023,
7,255,2047,
7,255,2047,
7,255,2047,
249,54,-1738,
248,0,-2048,
253,51,-717,
7,19,1811,
7,255,2047,
7,255,2047,
254,132,-380,
1,181,437,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
0,202,202,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
251,44,-1236,
255,227,-29,
7,255,2047,
7,255,2047,
248,0,-2048,
6,104,1640,
7,255,2047,
7,255,2047,
