First Byte, Second Byte, Brainwave Value, 8
248,0,-2048,
251,231,-1049,
7,255,2047,
7,255,2047,
2,196,708,
254,195,-317,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,204,-1844,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
253,123,-645,
249,92,-1700,
255,178,-78,
253,162,-606,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
0,151,151,
249,21,-1771,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,105,1129,
7,255,2047,
7,255,2047,
253,195,-573,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,20,-2028,
248,93,-1955,
249,164,-1628,
7,255,2047,
7,255,2047,
7,165,1957,
248,0,-2048,
6,242,1778,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,31,-2017,
248,168,-1880,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
2,130,642,
254,152,-360,
250,101,-1435,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
249,196,-1596,
253,56,-712,
250,162,-1374,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,28,-2020,
3,146,914,
7,255,2047,
7,255,2047,
3,129,897,
248,0,-2048,
4,122,1146,
249,232,-1560,
252,152,-872,
248,0,-2048,
248,0,-2048,
248,74,-1974,
7,255,2047,
7,255,2047,
7,66,1858,
248,0,-2048,
248,41,-2007,
248,0,-2048,
248,0,-2048,
248,21,-2027,
248,94,-1954,
248,174,-1874,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
249,43,-1749,
251,181,-1099,
249,142,-1650,
251,95,-1185,
248,0,-2048,
248,91,-1957,
3,176,944,
7,255,2047,
7,255,2047,
251,111,-1169,
248,0,-2048,
0,226,226,
248,0,-2048,
248,0,-2048,
248,44,-2004,
248,124,-1924,
251,121,-1159,
7,255,2047,
7,255,2047,
6,7,1543,
248,68,-1980,
6,117,1653,
248,0,-2048,
254,12,-500,
249,54,-1738,
248,0,-2048,
251,59,-1221,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
0,12,12,
255,178,-78,
253,134,-634,
254,168,-344,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
249,189,-1603,
253,248,-520,
3,147,915,
248,0,-2048,
253,14,-754,
248,0,-2048,
248,0,-2048,
5,3,1283,
7,255,2047,
7,255,2047,
253,238,-530,
252,211,-813,
7,255,2047,
248,91,-1957,
248,8,-2040,
248,0,-2048,
248,0,-2048,
248,7,-2041,
7,255,2047,
7,255,2047,
7,54,1846,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,27,-2021,
248,0,-2048,
248,0,-2048,
248,39,-2009,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
251,30,-1250,
251,212,-1068,
255,153,-103,
248,0,-2048,
248,0,-2048,
6,233,1769,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
250,117,-1419,
248,0,-2048,
2,86,598,
248,0,-2048,
248,7,-2041,
2,66,578,
7,255,2047,
7,255,2047,
4,80,1104,
251,36,-1244,
7,255,2047,
248,60,-1988,
0,88,88,
248,0,-2048,
248,0,-2048,
251,68,-1212,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
7,161,1953,
250,36,-1500,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,29,-2019,
0,228,228,
7,255,2047,
7,255,2047,
0,249,249,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,88,-1960,
7,255,2047,
7,255,2047,
5,37,1317,
248,0,-2048,
5,133,1413,
248,0,-2048,
255,133,-123,
248,118,-1930,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
253,86,-682,
249,13,-1779,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,160,1952,
7,255,2047,
7,255,2047,
249,109,-1683,
0,128,128,
2,172,684,
248,0,-2048,
1,130,386,
248,0,-2048,
248,0,-2048,
3,5,773,
7,255,2047,
7,255,2047,
255,136,-120,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,13,-2035,
249,121,-1671,
7,255,2047,
7,255,2047,
7,255,2047,
248,23,-2025,
7,255,2047,
249,217,-1575,
254,142,-370,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
249,255,-1537,
6,55,1591,
255,42,-214,
253,171,-597,
255,196,-60,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
249,136,-1656,
253,38,-730,
7,255,2047,
248,0,-2048,
251,46,-1234,
248,0,-2048,
248,0,-2048,
254,229,-283,
7,255,2047,
7,255,2047,
5,7,1287,
248,0,-2048,
248,0,-2048,
248,0,-2048,
253,69,-699,
248,0,-2048,
248,0,-2048,
248,21,-2027,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
7,255,2047,
6,71,1607,
4,162,1186,
251,86,-1194,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
253,42,-726,
0,215,215,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
255,56,-200,
7,255,2047,
7,255,2047,
254,116,-396,
251,68,-1212,
7,255,2047,
250,22,-1514,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,179,-1869,
7,255,2047,
7,255,2047,
7,154,1946,
248,179,-1869,
6,65,1601,
248,0,-2048,
248,132,-1916,
248,91,-1957,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
5,25,1305,
248,220,-1828,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,232,2024,
7,255,2047,
7,255,2047,
252,15,-1009,
254,249,-263,
3,198,966,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
5,150,1430,
7,255,2047,
7,255,2047,
4,218,1242,
250,198,-1338,
0,228,228,
248,0,-2048,
2,233,745,
248,116,-1932,
248,0,-2048,
248,73,-1975,
7,255,2047,
7,255,2047,
7,255,2047,
248,244,-1804,
7,255,2047,
2,213,725,
1,153,409,
0,18,18,
248,0,-2048,
