First Byte, Second Byte, Brainwave Value, 18
250,59,-1477,
248,251,-1797,
249,78,-1714,
249,205,-1587,
7,255,2047,
7,255,2047,
249,220,-1572,
248,103,-1945,
248,187,-1861,
255,154,-102,
254,254,-258,
248,246,-1802,
249,74,-1718,
249,157,-1635,
7,255,2047,
7,255,2047,
2,180,692,
248,53,-1995,
248,138,-1910,
252,189,-835,
6,212,1748,
248,146,-1902,
248,237,-1811,
249,63,-1729,
3,52,820,
7,255,2047,
7,255,2047,
248,42,-2006,
248,126,-1922,
249,228,-1564,
7,255,2047,
249,28,-1764,
248,181,-1867,
249,11,-1781,
0,85,85,
7,255,2047,
7,255,2047,
248,0,-2048,
248,36,-2012,
248,123,-1925,
7,23,1815,
253,50,-718,
248,120,-1928,
248,210,-1838,
249,94,-1698,
7,255,2047,
7,255,2047,
249,138,-1654,
248,11,-2037,
248,99,-1949,
1,52,308,
1,170,426,
248,125,-1923,
248,215,-1833,
249,44,-1748,
7,255,2047,
7,255,2047,
2,117,629,
248,0,-2048,
248,67,-1981,
253,75,-693,
7,255,2047,
248,51,-1997,
248,148,-1900,
248,233,-1815,
6,215,1751,
7,255,2047,
7,255,2047,
248,0,-2048,
248,34,-2014,
248,254,-1794,
7,255,2047,
248,120,-1928,
248,126,-1922,
248,215,-1833,
0,251,251,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,85,-1963,
7,28,1820,
251,212,-1068,
248,87,-1961,
248,178,-1870,
249,148,-1644,
7,255,2047,
7,255,2047,
249,54,-1738,
248,0,-2048,
248,67,-1981,
2,211,723,
4,60,1084,
248,58,-1990,
248,151,-1897,
248,236,-1812,
7,255,2047,
7,255,2047,
1,235,491,
248,0,-2048,
248,36,-2012,
254,132,-380,
7,255,2047,
248,4,-2044,
248,100,-1948,
248,187,-1861,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
249,46,-1746,
7,255,2047,
248,218,-1830,
248,39,-2009,
248,131,-1917,
252,92,-932,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,55,-1993,
7,255,2047,
0,101,101,
248,0,-2048,
248,88,-1960,
249,238,-1554,
7,255,2047,
7,255,2047,
249,92,-1700,
248,0,-2048,
248,0,-2048,
3,120,888,
3,6,774,
248,0,-2048,
248,83,-1965,
248,169,-1879,
7,255,2047,
7,255,2047,
2,50,562,
248,0,-2048,
248,0,-2048,
251,196,-1084,
7,134,1926,
248,8,-2040,
248,105,-1943,
248,194,-1854,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
249,12,-1780,
7,88,1880,
248,19,-2029,
248,115,-1933,
248,200,-1848,
253,152,-616,
7,255,2047,
7,255,2047,
248,0,-2048,
248,4,-2044,
248,94,-1954,
7,255,2047,
3,57,825,
248,4,-2044,
248,95,-1953,
249,173,-1619,
7,255,2047,
7,255,2047,
249,196,-1596,
248,0,-2048,
248,0,-2048,
4,49,1073,
6,144,1680,
248,0,-2048,
248,51,-1997,
248,139,-1909,
7,255,2047,
7,255,2047,
2,5,517,
248,0,-2048,
248,0,-2048,
255,4,-252,
7,255,2047,
248,0,-2048,
248,12,-2036,
248,102,-1946,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,215,-1833,
7,255,2047,
248,0,-2048,
248,35,-2013,
248,123,-1925,
252,55,-969,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,47,-2001,
5,73,1353,
251,252,-1028,
248,76,-1972,
248,166,-1882,
249,101,-1691,
7,255,2047,
7,255,2047,
249,83,-1709,
248,0,-2048,
248,61,-1987,
3,203,971,
6,96,1632,
248,22,-2026,
248,118,-1930,
248,205,-1843,
7,255,2047,
7,255,2047,
2,148,660,
248,0,-2048,
