First Byte, Second Byte, Brainwave Value, 119
7, 255, 2047 
7, 255, 2047 
255, 28, -228 
249, 189, -1603 
250, 9, -1527 
250, 93, -1443 
7, 255, 2047 
252, 52, -972 
250, 19, -1517 
250, 104, -1432 
7, 64, 1856 
7, 255, 2047 
6, 204, 1740 
249, 18, -1774 
249, 99, -1693 
249, 173, -1619 
5, 202, 1482 
2, 204, 716 
249, 132, -1660 
249, 217, -1575 
0, 17, 17 
7, 255, 2047 
7, 255, 2047 
249, 3, -1789 
249, 89, -1703 
249, 168, -1624 
5, 17, 1297 
7, 255, 2047 
251, 4, -1276 
248, 242, -1806 
5, 102, 1382 
7, 255, 2047 
7, 255, 2047 
255, 152, -104 
248, 0, -2048 
248, 0, -2048 
254, 214, -298 
7, 255, 2047 
1, 81, 337 
248, 0, -2048 
249, 214, -1578 
7, 255, 2047 
7, 255, 2047 
1, 247, 503 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
6, 57, 1593 
248, 24, -2024 
248, 0, -2048 
248, 61, -1987 
248, 175, -1873 
252, 57, -967 
248, 210, -1838 
249, 34, -1758 
249, 109, -1683 
249, 183, -1609 
7, 84, 1876 
7, 183, 1975 
249, 69, -1723 
249, 156, -1636 
250, 223, -1313 
0, 29, 29 
254, 198, -314 
249, 255, -1537 
250, 78, -1458 
250, 146, -1390 
255, 39, -217 
7, 255, 2047 
250, 62, -1474 
250, 143, -1393 
251, 77, -1203 
1, 61, 317 
7, 255, 2047 
250, 119, -1417 
250, 200, -1336 
251, 10, -1270 
252, 137, -887 
7, 255, 2047 
253, 30, -738 
250, 142, -1394 
250, 246, -1290 
2, 172, 684 
7, 255, 2047 
253, 137, -631 
250, 50, -1486 
250, 124, -1412 
250, 195, -1341 
7, 255, 2047 
3, 89, 857 
250, 60, -1476 
250, 140, -1396 
7, 59, 1851 
7, 255, 2047 
7, 255, 2047 
248, 221, -1827 
249, 47, -1745 
249, 125, -1667 
7, 255, 2047 
7, 255, 2047 
248, 147, -1901 
248, 218, -1830 
1, 22, 278 
7, 255, 2047 
7, 255, 2047 
248, 5, -2043 
