First Byte, Second Byte, Brainwave Value, 19
4,58,1082,
4,17,1041,
3,232,1000,
3,122,890,
3,192,960,
3,147,915,
251,6,-1274,
248,0,-2048,
4,210,1234,
4,132,1156,
4,81,1105,
4,36,1060,
3,250,1018,
3,218,986,
3,182,950,
3,144,912,
2,130,642,
248,0,-2048,
2,219,731,
4,105,1129,
4,51,1075,
4,6,1030,
3,224,992,
3,188,956,
3,154,922,
3,117,885,
3,92,860,
248,0,-2048,
249,163,-1629,
4,112,1136,
4,52,1076,
4,5,1029,
3,220,988,
3,184,952,
3,156,924,
3,117,885,
3,89,857,
248,0,-2048,
248,0,-2048,
4,149,1173,
4,81,1105,
4,33,1057,
3,246,1014,
3,210,978,
3,178,946,
3,139,907,
3,107,875,
254,252,-260,
248,0,-2048,
4,135,1159,
4,91,1115,
4,39,1063,
3,251,1019,
3,213,981,
3,185,953,
3,10,778,
3,122,890,
2,97,609,
248,0,-2048,
0,102,102,
4,116,1140,
4,59,1083,
4,13,1037,
3,230,998,
3,196,964,
3,165,933,
3,123,891,
3,100,868,
248,0,-2048,
249,36,-1756,
4,91,1115,
4,33,1057,
3,243,1011,
3,201,969,
3,167,935,
3,137,905,
3,101,869,
3,70,838,
248,0,-2048,
248,0,-2048,
4,120,1144,
4,52,1076,
4,4,1028,
3,218,986,
3,182,950,
3,151,919,
3,116,884,
3,83,851,
255,248,-8,
248,0,-2048,
4,107,1131,
4,49,1073,
3,252,1020,
3,211,979,
3,173,941,
3,145,913,
3,113,881,
3,74,842,
2,132,644,
248,0,-2048,
253,126,-642,
4,109,1133,
4,54,1078,
4,8,1032,
3,225,993,
3,188,956,
3,161,929,
3,119,887,
3,96,864,
248,0,-2048,
248,0,-2048,
4,105,1129,
4,44,1068,
4,0,1024,
3,214,982,
3,179,947,
3,150,918,
3,112,880,
3,82,850,
249,58,-1734,
248,0,-2048,
4,120,1144,
4,50,1074,
4,2,1026,
3,215,983,
3,179,947,
3,150,918,
3,114,882,
3,80,848,
0,183,183,
248,0,-2048,
4,72,1096,
4,44,1068,
3,250,1018,
3,209,977,
3,170,938,
3,139,907,
3,108,876,
3,72,840,
3,20,788,
248,0,-2048,
252,202,-822,
4,83,1107,
4,25,1049,
3,236,1004,
3,198,966,
3,164,932,
3,136,904,
3,97,865,
3,71,839,
248,0,-2048,
248,0,-2048,
4,132,1156,
4,67,1091,
4,20,1044,
3,234,1002,
3,197,965,
3,168,936,
3,130,898,
3,99,867,
250,228,-1308,
248,0,-2048,
4,140,1164,
4,69,1093,
4,19,1043,
3,231,999,
3,194,962,
3,166,934,
3,130,898,
3,92,860,
1,139,395,
248,0,-2048,
3,34,802,
4,81,1105,
4,26,1050,
3,240,1008,
3,200,968,
3,169,937,
3,136,904,
3,99,867,
3,66,834,
248,0,-2048,
249,223,-1569,
4,128,1152,
4,68,1092,
4,22,1046,
3,236,1004,
3,200,968,
3,172,940,
3,131,899,
3,104,872,
248,0,-2048,
248,0,-2048,
4,139,1163,
4,73,1097,
4,24,1048,
3,240,1008,
3,201,969,
3,171,939,
3,133,901,
3,101,869,
251,249,-1031,
248,0,-2048,
4,152,1176,
4,76,1100,
4,26,1050,
3,241,1009,
3,201,969,
3,169,937,
3,134,902,
3,100,868,
2,170,682,
248,0,-2048,
3,139,907,
4,38,1062,
3,241,1009,
3,198,966,
3,162,930,
3,131,899,
3,90,858,
3,64,832,
3,40,808,
248,0,-2048,
250,214,-1322,
4,56,1080,
4,0,1024,
3,211,979,
3,171,939,
3,137,905,
3,112,880,
3,72,840,
3,48,816,
248,0,-2048,
248,0,-2048,
4,99,1123,
4,34,1058,
3,242,1010,
3,201,969,
3,165,933,
3,137,905,
3,100,868,
3,68,836,
254,10,-502,
248,0,-2048,
4,103,1127,
4,28,1052,
3,234,1002,
3,194,962,
3,156,924,
3,131,899,
3,97,865,
3,61,829,
2,3,515,
248,0,-2048,
0,49,49,
4,77,1101,
4,23,1047,
3,235,1003,
3,198,966,
3,164,932,
3,135,903,
3,96,864,
3,72,840,
248,0,-2048,
249,168,-1624,
4,75,1099,
4,18,1042,
3,228,996,
3,188,956,
3,153,921,
3,128,896,
3,88,856,
3,59,827,
248,0,-2048,
248,0,-2048,
4,130,1154,
4,59,1083,
4,11,1035,
3,226,994,
3,188,956,
3,160,928,
3,121,889,
3,89,857,
255,43,-213,
248,0,-2048,
4,129,1153,
4,64,1088,
4,11,1035,
3,226,994,
3,187,955,
3,161,929,
2,129,641,
3,104,872,
2,83,595,
248,0,-2048,
252,195,-829,
4,138,1162,
4,82,1106,
4,36,1060,
3,250,1018,
3,214,982,
3,183,951,
3,144,912,
3,117,885,
248,0,-2048,
248,0,-2048,
4,134,1158,
4,71,1095,
4,22,1046,
3,237,1005,
3,200,968,
3,168,936,
3,132,900,
3,102,870,
249,163,-1629,
248,0,-2048,
4,135,1159,
4,64,1088,
4,16,1040,
3,229,997,
3,192,960,
3,162,930,
3,124,892,
3,90,858,
0,86,86,
248,0,-2048,
4,109,1133,
4,51,1075,
4,1,1025,
3,213,981,
3,176,944,
3,145,913,
3,113,881,
3,75,843,
3,50,818,
248,0,-2048,
254,178,-334,
4,41,1065,
3,243,1011,
3,199,967,
3,161,929,
3,129,897,
3,101,869,
3,64,832,
3,39,807,
248,0,-2048,
248,0,-2048,
4,66,1090,
4,4,1028,
3,214,982,
3,176,944,
3,140,908,
3,115,883,
3,76,844,
3,48,816,
249,87,-1705,
248,0,-2048,
4,141,1165,
4,69,1093,
4,20,1044,
3,232,1000,
3,196,964,
3,167,935,
3,132,900,
3,93,861,
0,216,216,
248,0,-2048,
1,198,454,
4,120,1144,
4,66,1090,
4,21,1045,
3,236,1004,
3,203,971,
3,171,939,
3,132,900,
3,103,871,
