First Byte, Second Byte, Brainwave Value, 10
2,74,586,
253,121,-647,
250,142,-1394,
250,221,-1315,
7,255,2047,
7,255,2047,
249,185,-1607,
250,8,-1528,
250,79,-1457,
250,153,-1383,
250,197,-1339,
250,244,-1292,
251,29,-1251,
251,79,-1201,
2,57,569,
7,255,2047,
7,187,1979,
249,237,-1555,
250,67,-1469,
6,100,1636,
7,255,2047,
7,255,2047,
252,12,-1012,
248,220,-1828,
250,106,-1430,
7,255,2047,
0,137,137,
248,154,-1894,
248,243,-1805,
249,190,-1602,
251,46,-1234,
1,185,441,
251,23,-1257,
249,155,-1637,
249,245,-1547,
7,255,2047,
7,255,2047,
248,213,-1835,
249,43,-1749,
250,36,-1500,
253,35,-733,
254,109,-403,
254,19,-493,
249,199,-1593,
250,28,-1508,
7,255,2047,
7,255,2047,
251,68,-1212,
249,59,-1733,
249,150,-1642,
1,23,279,
0,250,250,
1,171,427,
249,133,-1659,
249,222,-1570,
254,15,-497,
7,255,2047,
4,165,1189,
249,15,-1777,
249,100,-1692,
0,49,49,
4,39,1063,
5,171,1451,
249,45,-1747,
249,109,-1683,
252,158,-866,
7,255,2047,
7,255,2047,
248,68,-1980,
248,149,-1899,
249,149,-1643,
249,28,-1764,
249,100,-1692,
249,166,-1626,
249,228,-1564,
250,31,-1505,
252,58,-966,
252,238,-786,
250,115,-1421,
250,182,-1354,
250,247,-1289,
7,23,1815,
7,255,2047,
7,255,2047,
250,76,-1460,
249,56,-1736,
4,196,1220,
7,255,2047,
4,202,1226,
248,73,-1975,
248,181,-1867,
5,3,1283,
7,255,2047,
7,255,2047,
250,110,-1426,
248,0,-2048,
253,78,-690,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
253,30,-738,
3,224,992,
7,255,2047,
255,165,-91,
248,0,-2048,
248,87,-1961,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
249,77,-1715,
249,105,-1687,
248,63,-1985,
248,86,-1962,
248,159,-1889,
248,239,-1809,
7,255,2047,
7,255,2047,
254,227,-285,
248,0,-2048,
250,21,-1515,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
253,28,-740,
7,255,2047,
1,136,392,
248,0,-2048,
248,0,-2048,
3,4,772,
7,255,2047,
7,255,2047,
255,42,-214,
248,0,-2048,
251,207,-1073,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
2,107,619,
7,255,2047,
7,255,2047,
0,171,171,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
252,61,-963,
7,255,2047,
7,255,2047,
7,152,1944,
248,0,-2048,
248,0,-2048,
6,66,1602,
7,255,2047,
253,26,-742,
248,0,-2048,
248,0,-2048,
254,99,-413,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,51,-973,
7,255,2047,
4,224,1248,
248,0,-2048,
248,0,-2048,
248,120,-1928,
248,19,-2029,
248,95,-1953,
248,170,-1878,
248,242,-1806,
249,56,-1736,
250,231,-1305,
249,146,-1646,
249,214,-1578,
250,24,-1512,
250,87,-1449,
250,139,-1397,
250,190,-1346,
250,242,-1294,
251,31,-1249,
251,83,-1197,
1,35,291,
6,90,1626,
251,24,-1256,
251,91,-1189,
251,152,-1128,
251,233,-1047,
251,251,-1029,
252,137,-887,
252,47,-977,
252,90,-934,
0,75,75,
7,255,2047,
1,51,307,
251,47,-1233,
251,116,-1164,
5,170,1450,
7,255,2047,
7,255,2047,
252,186,-838,
250,50,-1486,
251,190,-1090,
7,255,2047,
7,255,2047,
249,62,-1730,
249,148,-1644,
252,40,-984,
250,24,-1512,
250,41,-1495,
250,104,-1432,
250,163,-1373,
250,221,-1315,
7,255,2047,
7,255,2047,
