First Byte, Second Byte, Brainwave Value, 21
3,10,778,
2,236,748,
2,212,724,
2,184,696,
2,161,673,
0,211,211,
248,0,-2048,
3,164,932,
3,96,864,
3,52,820,
3,18,786,
2,243,755,
2,216,728,
2,188,700,
2,164,676,
2,149,661,
248,0,-2048,
0,54,54,
3,130,898,
3,82,850,
3,43,811,
3,11,779,
2,241,753,
2,213,725,
2,185,697,
2,166,678,
248,0,-2048,
248,134,-1914,
3,144,912,
3,88,856,
3,50,818,
3,17,785,
2,244,756,
2,217,729,
2,189,701,
2,167,679,
253,205,-563,
248,0,-2048,
3,121,889,
3,60,828,
3,21,789,
2,245,757,
2,216,728,
2,192,704,
2,165,677,
2,140,652,
1,227,483,
248,0,-2048,
3,128,896,
3,76,844,
3,34,802,
3,0,768,
2,225,737,
2,199,711,
2,172,684,
2,148,660,
2,133,645,
248,0,-2048,
254,26,-486,
3,91,859,
3,43,811,
3,8,776,
2,232,744,
2,204,716,
2,180,692,
2,154,666,
2,134,646,
248,0,-2048,
248,0,-2048,
3,92,860,
3,39,807,
3,2,770,
2,227,739,
2,198,710,
2,173,685,
2,149,661,
2,125,637,
254,163,-349,
248,0,-2048,
3,178,946,
3,108,876,
3,66,834,
3,29,797,
3,1,769,
2,229,741,
2,201,713,
2,176,688,
2,116,628,
248,0,-2048,
3,117,885,
3,86,854,
3,42,810,
3,7,775,
2,233,745,
2,205,717,
2,180,692,
2,154,666,
2,139,651,
248,0,-2048,
249,203,-1589,
3,153,921,
3,101,869,
3,64,832,
3,28,796,
3,1,769,
2,230,742,
2,201,713,
2,179,691,
248,0,-2048,
248,0,-2048,
3,215,983,
3,153,921,
3,112,880,
3,74,842,
3,42,810,
3,16,784,
2,242,754,
2,215,727,
0,59,59,
248,0,-2048,
3,217,985,
3,149,917,
3,103,871,
3,67,835,
3,36,804,
3,6,774,
2,234,746,
2,208,720,
2,188,700,
248,0,-2048,
254,197,-315,
3,195,963,
3,144,912,
3,104,872,
3,70,838,
3,39,807,
3,9,777,
2,237,749,
2,216,728,
248,0,-2048,
248,0,-2048,
3,248,1016,
3,188,956,
3,147,915,
3,112,880,
3,77,845,
3,49,817,
3,18,786,
2,247,759,
250,210,-1326,
248,0,-2048,
4,7,1031,
3,197,965,
3,152,920,
3,115,883,
3,82,850,
3,52,820,
3,21,789,
2,248,760,
1,227,483,
248,0,-2048,
3,74,842,
3,228,996,
3,178,946,
3,137,905,
3,103,871,
3,72,840,
3,41,809,
3,12,780,
2,249,761,
248,0,-2048,
254,203,-309,
3,211,979,
3,156,924,
3,117,885,
3,83,851,
3,52,820,
3,22,790,
2,249,761,
2,227,739,
248,0,-2048,
248,0,-2048,
3,246,1014,
3,185,953,
3,144,912,
3,106,874,
3,73,841,
3,44,812,
3,12,780,
2,243,755,
252,198,-826,
248,0,-2048,
4,10,1034,
3,197,965,
3,151,919,
3,114,882,
3,81,849,
3,50,818,
3,20,788,
2,248,760,
2,104,616,
248,0,-2048,
2,57,569,
3,231,999,
3,181,949,
3,140,908,
3,106,874,
3,74,842,
3,43,811,
3,13,781,
2,249,761,
248,0,-2048,
250,133,-1403,
3,236,1004,
3,181,949,
3,139,907,
3,104,872,
3,71,839,
3,41,809,
3,11,779,
2,243,755,
248,238,-1810,
248,0,-2048,
3,237,1005,
3,176,944,
3,131,899,
3,96,864,
3,61,829,
3,33,801,
3,4,772,
2,232,744,
0,153,153,
248,0,-2048,
3,240,1008,
3,168,936,
3,121,889,
3,85,853,
3,52,820,
3,23,791,
2,249,761,
2,224,736,
2,201,713,
248,0,-2048,
255,182,-74,
3,197,965,
3,146,914,
3,105,873,
3,71,839,
3,40,808,
3,11,779,
2,240,752,
2,217,729,
248,0,-2048,
249,157,-1635,
3,171,939,
3,118,886,
3,77,845,
3,43,811,
3,13,781,
2,243,755,
2,214,726,
2,192,704,
250,237,-1299,
248,0,-2048,
3,198,966,
3,135,903,
3,92,860,
3,57,825,
3,25,793,
2,253,765,
2,227,739,
2,200,712,
1,85,341,
248,0,-2048,
3,202,970,
3,165,933,
3,118,886,
3,81,849,
3,49,817,
3,19,787,
2,246,758,
2,218,730,
2,201,713,
248,0,-2048,
0,166,166,
3,128,896,
3,77,845,
3,41,809,
3,9,777,
2,236,748,
2,211,723,
2,184,696,
2,164,676,
248,0,-2048,
248,0,-2048,
3,140,908,
3,86,854,
3,45,813,
3,12,780,
2,241,753,
2,214,726,
