First Byte, Second Byte, Brainwave Value, 24
248,0,-2048,
3,212,980,
7,255,2047,
254,8,-504,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
252,168,-856,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
3,128,896,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
252,188,-836,
7,255,2047,
7,255,2047,
252,230,-794,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
253,10,-758,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
5,229,1509,
248,0,-2048,
248,0,-2048,
5,55,1335,
7,255,2047,
4,169,1193,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
251,68,-1212,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
250,200,-1336,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,124,-1924,
7,255,2047,
7,255,2047,
255,163,-93,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
1,217,473,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
3,49,817,
7,255,2047,
6,82,1618,
248,0,-2048,
248,0,-2048,
3,84,852,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
250,105,-1431,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
254,181,-331,
7,255,2047,
7,255,2047,
249,189,-1603,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,202,-1846,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
2,216,728,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
2,169,681,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
1,0,256,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
255,31,-225,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,72,-1976,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,142,-1906,
7,255,2047,
7,255,2047,
251,169,-1111,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
252,123,-901,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
6,2,1538,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
6,248,1784,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,86,-1962,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
5,136,1416,
7,255,2047,
250,53,-1483,
248,0,-2048,
248,0,-2048,
1,44,300,
7,255,2047,
2,70,582,
248,0,-2048,
248,0,-2048,
2,249,761,
7,255,2047,
5,249,1529,
248,0,-2048,
248,0,-2048,
249,61,-1731,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
3,65,833,
7,255,2047,
2,116,628,
248,0,-2048,
248,0,-2048,
249,23,-1769,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
2,118,630,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,245,-1803,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
2,3,515,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
249,238,-1554,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
4,28,1052,
7,255,2047,
7,210,2002,
248,0,-2048,
248,0,-2048,
3,132,900,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
251,246,-1034,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
251,148,-1132,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
250,12,-1524,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
4,170,1194,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
5,168,1448,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
254,237,-275,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
2,113,625,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,4,-2044,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
254,155,-357,
248,0,-2048,
248,0,-2048,
7,255,2047,
