First Byte, Second Byte, Brainwave Value, 28
248,235,-1813,
249,47,-1745,
249,111,-1681,
249,178,-1614,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,75,-1973,
248,156,-1892,
248,230,-1818,
249,43,-1749,
249,108,-1684,
249,172,-1620,
7,255,2047,
7,255,2047,
7,255,2047,
254,133,-379,
248,0,-2048,
248,72,-1976,
248,150,-1898,
248,222,-1826,
249,34,-1758,
249,100,-1692,
251,119,-1161,
7,255,2047,
7,255,2047,
7,107,1899,
248,0,-2048,
248,55,-1993,
248,135,-1913,
248,210,-1838,
249,22,-1770,
255,26,-230,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,11,-2037,
248,89,-1959,
3,120,888,
7,255,2047,
7,255,2047,
7,255,2047,
249,78,-1714,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,7,-2041,
248,83,-1965,
250,15,-1521,
7,255,2047,
7,255,2047,
254,73,-439,
248,0,-2048,
248,0,-2048,
248,9,-2039,
248,85,-1963,
248,154,-1894,
248,244,-1804,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,9,-2039,
248,79,-1969,
248,157,-1891,
3,160,928,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,21,-2027,
248,99,-1949,
250,180,-1356,
7,255,2047,
7,255,2047,
7,255,2047,
249,69,-1723,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,25,-2023,
250,55,-1481,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
4,114,1138,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
249,235,-1557,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,82,1106,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
254,163,-349,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
252,58,-966,
248,0,-2048,
248,0,-2048,
249,246,-1546,
248,175,-1873,
248,0,-2048,
7,150,1942,
7,255,2047,
7,255,2047,
7,255,2047,
5,221,1501,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,11,-2037,
248,0,-2048,
2,88,600,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,245,-1803,
1,197,453,
255,11,-245,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
250,5,-1531,
248,0,-2048,
248,0,-2048,
0,212,212,
7,255,2047,
7,255,2047,
7,255,2047,
253,74,-694,
248,0,-2048,
248,0,-2048,
6,89,1625,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
6,225,1761,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
250,94,-1442,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,91,-1957,
248,0,-2048,
255,89,-167,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
252,53,-971,
248,0,-2048,
248,0,-2048,
248,246,-1802,
0,38,38,
5,151,1431,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,138,1930,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
3,228,996,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,214,-1834,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
254,243,-269,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
2,19,531,
248,0,-2048,
248,0,-2048,
250,254,-1282,
248,126,-1922,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
2,70,582,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,103,-921,
7,255,2047,
7,255,2047,
7,255,2047,
254,37,-475,
248,0,-2048,
248,0,-2048,
255,13,-243,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
250,133,-1403,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
255,242,-14,
248,127,-1921,
250,203,-1333,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
251,41,-1239,
7,255,2047,
7,255,2047,
7,255,2047,
0,240,240,
248,0,-2048,
248,0,-2048,
253,189,-579,
4,214,1238,
6,117,1653,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
