First Byte, Second Byte, Brainwave Value, 29
7, 255, 2047 
7, 255, 2047 
5, 60, 1340 
248, 6, 63494 
248, 87, 63575 
248, 167, 63655 
248, 238, 63726 
249, 47, 63791 
249, 115, 63859 
249, 199, 63943 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, 63488 
248, 55, 63543 
248, 135, 63623 
248, 211, 63699 
249, 21, 63765 
249, 86, 63830 
249, 153, 63897 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, 63488 
248, 38, 63526 
248, 119, 63607 
248, 196, 63684 
249, 9, 63753 
249, 74, 63818 
249, 140, 63884 
2, 80, 592 
7, 255, 2047 
7, 255, 2047 
253, 108, 64876 
248, 18, 63506 
248, 100, 63588 
248, 179, 63667 
248, 248, 63736 
249, 57, 63801 
249, 123, 63867 
250, 234, 64234 
7, 255, 2047 
7, 255, 2047 
7, 43, 1835 
248, 0, 63488 
248, 83, 63571 
248, 162, 63650 
248, 235, 63723 
249, 43, 63787 
249, 108, 63852 
249, 215, 63959 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, 63488 
248, 39, 63527 
248, 119, 63607 
248, 195, 63683 
249, 5, 63749 
249, 72, 63816 
249, 139, 63883 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 42, 63530 
248, 0, 63488 
248, 76, 63564 
248, 155, 63643 
248, 223, 63711 
249, 35, 63779 
249, 101, 63845 
255, 206, 65486 
7, 255, 2047 
7, 255, 2047 
255, 45, 65325 
248, 0, 63488 
248, 76, 63564 
248, 155, 63643 
248, 228, 63716 
249, 37, 63781 
249, 103, 63847 
250, 253, 64253 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, 63488 
248, 57, 63545 
248, 137, 63625 
248, 213, 63701 
249, 20, 63764 
249, 86, 63830 
249, 156, 63900 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, 63488 
248, 37, 63525 
248, 118, 63606 
248, 195, 63683 
249, 5, 63749 
249, 70, 63814 
249, 138, 63882 
7, 255, 2047 
7, 255, 2047 
