First Byte, Second Byte, Brainwave Value, 10
248,0,-2048,
248,0,-2048,
248,0,-2048,
5,109,1389,
1,204,460,
7,255,2047,
7,255,2047,
253,206,-562,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
6,122,1658,
7,255,2047,
7,255,2047,
5,244,1524,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,165,-1883,
2,27,539,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,60,-1988,
255,153,-103,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,191,-833,
7,50,1842,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
1,248,504,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,86,1110,
5,196,1476,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
251,122,-1158,
7,199,1991,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
0,70,70,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
249,13,-1779,
248,0,-2048,
248,0,-2048,
251,189,-1091,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,25,1817,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
3,81,849,
7,255,2047,
7,255,2047,
7,255,2047,
7,200,1992,
7,255,2047,
7,208,2000,
1,196,452,
248,0,-2048,
248,0,-2048,
250,131,-1405,
7,255,2047,
7,255,2047,
7,255,2047,
7,73,1865,
7,230,2022,
7,150,1942,
7,21,1813,
248,0,-2048,
248,0,-2048,
248,0,-2048,
253,248,-520,
7,44,1836,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,188,1980,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,11,1035,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,215,2007,
7,147,1939,
252,236,-788,
248,0,-2048,
248,0,-2048,
255,174,-82,
7,255,2047,
7,255,2047,
7,255,2047,
6,202,1738,
7,177,1969,
7,100,1892,
4,35,1059,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,128,1920,
7,185,1977,
7,105,1897,
7,40,1832,
248,0,-2048,
248,0,-2048,
248,0,-2048,
2,89,601,
7,255,2047,
7,255,2047,
7,255,2047,
7,224,2016,
7,141,1933,
7,76,1868,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,201,-823,
7,255,2047,
7,255,2047,
7,255,2047,
7,220,2012,
7,170,1962,
7,103,1895,
251,163,-1117,
248,0,-2048,
248,0,-2048,
248,0,-2048,
1,76,332,
7,255,2047,
7,255,2047,
7,32,1824,
7,255,2047,
7,240,2032,
2,176,688,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,249,2041,
7,171,1963,
7,109,1901,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
7,220,2012,
7,149,1941,
7,72,1864,
7,10,1802,
250,122,-1414,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,211,2003,
7,140,1932,
7,9,1801,
7,5,1797,
6,195,1731,
6,133,1669,
248,0,-2048,
248,0,-2048,
4,86,1110,
7,178,1970,
7,98,1890,
7,26,1818,
6,100,1636,
6,160,1696,
6,92,1628,
6,43,1579,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,177,1969,
7,88,1880,
7,16,1808,
6,194,1730,
6,164,1700,
6,97,1633,
6,37,1573,
255,233,-23,
248,0,-2048,
248,0,-2048,
7,123,1915,
7,83,1875,
7,4,1796,
6,198,1734,
5,181,1461,
6,86,1622,
6,24,1560,
255,108,-148,
248,0,-2048,
248,0,-2048,
255,13,-243,
7,194,1986,
7,102,1894,
7,33,1825,
6,66,1602,
6,162,1698,
6,98,1634,
2,152,664,
248,0,-2048,
248,0,-2048,
248,40,-2008,
7,255,2047,
7,197,1989,
7,120,1912,
6,248,1784,
6,246,1782,
6,177,1713,
6,118,1654,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,249,2041,
7,168,1960,
7,104,1896,
7,39,1831,
6,220,1756,
6,163,1699,
