First Byte, Second Byte, Brainwave Value, 76
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 88, 1880 
4, 154, 1178 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
249, 223, -1569 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
4, 87, 1111 
7, 255, 2047 
253, 247, -521 
248, 0, -2048 
1, 204, 460 
7, 255, 2047 
7, 255, 2047 
254, 198, -314 
248, 0, -2048 
248, 0, -2048 
250, 254, -1282 
7, 255, 2047 
248, 243, -1805 
248, 0, -2048 
248, 134, -1914 
7, 255, 2047 
7, 82, 1874 
254, 38, -474 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
5, 116, 1396 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
6, 59, 1595 
1, 80, 336 
248, 0, -2048 
248, 0, -2048 
2, 60, 572 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 150, 1942 
7, 255, 2047 
3, 84, 852 
248, 0, -2048 
248, 0, -2048 
248, 189, -1859 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
255, 183, -73 
7, 255, 2047 
7, 255, 2047 
3, 235, 1003 
248, 0, -2048 
248, 0, -2048 
255, 152, -104 
7, 255, 2047 
251, 155, -1125 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
3, 13, 781 
248, 0, -2048 
248, 0, -2048 
3, 96, 864 
7, 255, 2047 
7, 13, 1805 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 242, 2034 
248, 0, -2048 
248, 0, -2048 
3, 211, 979 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 26, 1818 
7, 255, 2047 
7, 255, 2047 
252, 26, -998 
248, 0, -2048 
248, 9, -2039 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
253, 52, -716 
7, 255, 2047 
7, 255, 2047 
5, 157, 1437 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
252, 248, -776 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
5, 233, 1513 
253, 62, -706 
248, 0, -2048 
248, 0, -2048 
5, 205, 1485 
7, 255, 2047 
4, 88, 1112 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
254, 249, -263 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
249, 186, -1606 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
251, 199, -1081 
7, 255, 2047 
6, 155, 1691 
251, 131, -1149 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
3, 141, 909 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
251, 10, -1270 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
254, 135, -377 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
6, 85, 1621 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
4, 199, 1223 
7, 255, 2047 
1, 5, 261 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
2, 237, 749 
248, 0, -2048 
253, 62, -706 
7, 255, 2047 
4, 182, 1206 
248, 111, -1937 
248, 0, -2048 
248, 0, -2048 
2, 92, 604 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
1, 57, 313 
251, 118, -1162 
248, 0, -2048 
248, 0, -2048 
249, 2, -1790 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
6, 7, 1543 
3, 197, 965 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
252, 57, -967 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
2, 156, 668 
7, 255, 2047 
7, 81, 1873 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
4, 18, 1042 
7, 255, 2047 
3, 81, 849 
248, 0, -2048 
252, 26, -998 
7, 255, 2047 
252, 74, -950 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
3, 188, 956 
248, 0, -2048 
248, 111, -1937 
7, 255, 2047 
1, 20, 276 
251, 184, -1096 
248, 0, -2048 
248, 42, -2006 
252, 3, -1021 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
249, 92, -1700 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
1, 210, 466 
4, 101, 1125 
249, 115, -1677 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
0, 179, 179 
7, 255, 2047 
248, 53, -1995 
248, 0, -2048 
251, 147, -1133 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
2, 148, 660 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
6, 6, 1542 
2, 105, 617 
248, 0, -2048 
248, 0, -2048 
253, 39, -729 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
6, 93, 1629 
0, 120, 120 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
1, 179, 435 
7, 255, 2047 
7, 255, 2047 
1, 71, 327 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
3, 76, 844 
248, 0, -2048 
249, 76, -1716 
7, 255, 2047 
7, 255, 2047 
3, 92, 860 
248, 0, -2048 
248, 0, -2048 
0, 247, 247 
7, 255, 2047 
2, 13, 525 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
5, 52, 1332 
2, 120, 632 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
253, 147, -621 
248, 0, -2048 
248, 0, -2048 
7, 244, 2036 
7, 255, 2047 
249, 89, -1703 
248, 0, -2048 
0, 116, 116 
7, 255, 2047 
5, 230, 1510 
248, 184, -1864 
248, 0, -2048 
248, 0, -2048 
4, 59, 1083 
7, 255, 2047 
1, 153, 409 
248, 0, -2048 
248, 251, -1797 
7, 255, 2047 
3, 58, 826 
250, 227, -1309 
248, 0, -2048 
248, 0, -2048 
1, 146, 402 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
5, 38, 1318 
4, 83, 1107 
1, 202, 458 
248, 0, -2048 
248, 0, -2048 
248, 167, -1881 
7, 255, 2047 
7, 255, 2047 
