First Byte, Second Byte, Brainwave Value, 6
5,73,1353,
5,25,1305,
4,231,1255,
4,185,1209,
4,151,1175,
248,0,-2048,
248,0,-2048,
5,232,1512,
5,155,1435,
5,97,1377,
5,42,1322,
4,251,1275,
4,209,1233,
4,160,1184,
4,122,1146,
248,0,-2048,
248,0,-2048,
5,208,1488,
5,171,1451,
5,108,1388,
5,55,1335,
5,5,1285,
4,215,1239,
4,169,1193,
4,129,1153,
253,187,-581,
248,0,-2048,
253,119,-649,
5,195,1475,
5,129,1409,
5,71,1351,
5,21,1301,
4,233,1257,
4,185,1209,
4,139,1163,
2,169,681,
248,0,-2048,
248,0,-2048,
5,248,1528,
5,172,1452,
5,115,1395,
5,60,1340,
5,12,1292,
4,221,1245,
4,177,1201,
4,140,1164,
248,0,-2048,
248,0,-2048,
6,2,1538,
5,172,1452,
5,115,1395,
5,61,1341,
5,10,1290,
4,219,1243,
4,169,1193,
4,131,1155,
249,29,-1763,
248,0,-2048,
5,173,1453,
5,133,1413,
5,71,1351,
5,18,1298,
4,225,1249,
4,180,1204,
4,135,1159,
4,96,1120,
1,213,469,
248,0,-2048,
253,156,-612,
5,121,1401,
5,56,1336,
5,2,1282,
4,210,1234,
4,169,1193,
4,125,1149,
4,80,1104,
4,12,1036,
248,0,-2048,
248,0,-2048,
5,224,1504,
5,144,1424,
5,84,1364,
5,32,1312,
4,237,1261,
4,195,1219,
4,149,1173,
4,112,1136,
248,0,-2048,
248,0,-2048,
5,201,1481,
5,130,1410,
5,69,1349,
5,17,1297,
4,225,1249,
4,185,1209,
4,135,1159,
4,92,1116,
251,82,-1198,
248,0,-2048,
2,24,536,
5,147,1427,
5,83,1363,
5,28,1308,
4,235,1259,
4,192,1216,
4,147,1171,
4,104,1128,
4,3,1027,
248,0,-2048,
250,142,-1394,
5,106,1386,
5,40,1320,
4,242,1266,
4,195,1219,
4,151,1175,
4,112,1136,
4,65,1089,
4,33,1057,
248,0,-2048,
248,0,-2048,
5,150,1430,
5,70,1350,
5,11,1291,
4,216,1240,
4,171,1195,
4,133,1157,
4,85,1109,
4,48,1072,
250,40,-1496,
248,0,-2048,
3,0,768,
5,101,1381,
5,38,1318,
4,242,1266,
4,195,1219,
4,152,1176,
4,106,1130,
4,67,1091,
