First Byte, Second Byte, Brainwave Value, 31
7,151,1943,
5,157,1437,
249,6,-1786,
1,150,406,
7,102,1894,
7,12,1804,
6,196,1732,
4,241,1265,
248,0,-2048,
248,0,-2048,
7,176,1968,
7,89,1881,
250,83,-1453,
253,66,-702,
7,129,1921,
7,28,1820,
6,210,1746,
6,151,1687,
248,0,-2048,
248,0,-2048,
7,200,1992,
7,109,1901,
253,125,-643,
250,166,-1370,
7,153,1945,
7,50,1842,
6,226,1762,
6,161,1697,
248,0,-2048,
248,0,-2048,
4,72,1096,
7,129,1921,
3,60,828,
250,207,-1329,
6,192,1728,
7,39,1831,
6,214,1750,
6,147,1683,
0,137,137,
248,0,-2048,
250,185,-1351,
7,130,1922,
6,165,1701,
250,85,-1451,
4,49,1073,
7,35,1827,
6,208,1744,
6,137,1673,
6,7,1543,
248,0,-2048,
248,0,-2048,
7,131,1923,
7,49,1841,
250,114,-1422,
250,77,-1459,
7,123,1915,
7,19,1811,
6,197,1733,
6,136,1672,
248,0,-2048,
248,0,-2048,
7,132,1924,
7,102,1894,
255,138,-118,
250,181,-1355,
7,117,1909,
7,28,1820,
6,205,1741,
6,139,1675,
251,39,-1241,
248,0,-2048,
0,89,89,
7,116,1908,
4,248,1272,
250,15,-1521,
6,25,1561,
7,28,1820,
6,203,1739,
6,135,1671,
3,217,985,
248,0,-2048,
248,0,-2048,
7,117,1909,
7,19,1811,
249,123,-1669,
253,181,-587,
7,75,1867,
6,240,1776,
6,166,1702,
6,107,1643,
248,0,-2048,
248,0,-2048,
7,154,1946,
7,67,1859,
252,151,-873,
251,123,-1157,
7,102,1894,
7,1,1793,
6,179,1715,
6,118,1654,
248,0,-2048,
248,0,-2048,
6,38,1574,
7,86,1878,
2,24,536,
252,71,-953,
7,60,1852,
6,220,1756,
6,147,1683,
6,83,1619,
255,198,-58,
248,0,-2048,
255,19,-237,
7,44,1836,
5,221,1501,
248,0,-2048,
254,20,-492,
7,41,1833,
6,208,1744,
6,135,1671,
5,146,1426,
248,0,-2048,
248,0,-2048,
7,116,1908,
7,37,1829,
251,31,-1249,
254,9,-503,
7,48,1840,
6,211,1747,
6,137,1673,
6,82,1618,
248,0,-2048,
248,0,-2048,
7,131,1923,
7,40,1832,
254,2,-510,
248,159,-1889,
7,99,1891,
7,6,1798,
6,183,1719,
6,118,1654,
249,137,-1655,
248,0,-2048,
3,202,970,
7,81,1873,
3,218,986,
249,79,-1713,
5,113,1393,
7,19,1811,
6,193,1729,
6,123,1659,
2,144,656,
248,0,-2048,
249,244,-1548,
7,100,1892,
6,218,1754,
249,15,-1777,
254,194,-318,
7,58,1850,
6,224,1760,
6,152,1688,
6,84,1620,
248,0,-2048,
248,0,-2048,
7,140,1932,
7,56,1848,
251,126,-1154,
252,6,-1018,
7,85,1877,
6,244,1780,
6,168,1704,
6,108,1644,
248,0,-2048,
248,0,-2048,
7,41,1833,
7,72,1864,
0,83,83,
249,227,-1565,
7,103,1895,
7,4,1796,
6,180,1716,
6,116,1652,
253,83,-685,
248,0,-2048,
255,206,-50,
7,84,1876,
5,88,1368,
248,194,-1854,
3,42,810,
7,32,1824,
6,202,1738,
6,133,1669,
4,230,1254,
248,0,-2048,
248,0,-2048,
7,117,1909,
7,35,1827,
250,30,-1506,
253,131,-637,
7,66,1858,
6,229,1765,
6,155,1691,
6,100,1636,
248,0,-2048,
248,0,-2048,
7,149,1941,
7,60,1852,
254,7,-505,
252,174,-850,
7,65,1857,
6,220,1756,
6,148,1684,
6,86,1622,
248,0,-2048,
248,0,-2048,
5,38,1318,
7,56,1848,
2,218,730,
250,30,-1506,
7,61,1853,
6,225,1761,
6,148,1684,
6,83,1619,
1,102,358,
248,0,-2048,
253,6,-762,
7,50,1842,
6,113,1649,
248,218,-1830,
255,63,-193,
7,13,1805,
6,181,1717,
6,112,1648,
6,2,1538,
