First Byte, Second Byte, Brainwave Value, 4
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,186,1210,
1,227,483,
7,255,2047,
7,255,2047,
7,230,2022,
7,117,1909,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
2,135,647,
5,246,1526,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,58,1850,
6,249,1785,
248,0,-2048,
248,0,-2048,
248,0,-2048,
6,82,1618,
7,51,1843,
7,255,2047,
7,255,2047,
7,244,2036,
5,97,1377,
248,174,-1874,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
5,218,1498,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,156,1948,
254,15,-497,
248,0,-2048,
248,0,-2048,
3,18,786,
0,185,185,
7,255,2047,
7,255,2047,
7,255,2047,
7,253,2045,
4,58,1082,
1,134,390,
248,0,-2048,
248,0,-2048,
1,115,371,
6,27,1563,
7,255,2047,
7,255,2047,
7,255,2047,
7,199,1991,
253,170,-598,
248,0,-2048,
248,0,-2048,
248,0,-2048,
249,8,-1784,
7,255,2047,
7,102,1894,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,228,2020,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,77,1869,
1,244,500,
7,255,2047,
7,255,2047,
7,255,2047,
7,129,1921,
253,68,-700,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,132,1156,
3,167,935,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
252,77,-947,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,54,-970,
6,76,1612,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
1,195,451,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
6,67,1603,
7,255,2047,
7,255,2047,
7,255,2047,
6,121,1657,
253,206,-562,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,210,2002,
3,235,1003,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
6,181,1717,
251,221,-1059,
248,0,-2048,
248,0,-2048,
5,173,1453,
5,64,1344,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
5,4,1284,
254,100,-412,
248,0,-2048,
248,0,-2048,
248,111,-1937,
5,75,1355,
6,92,1628,
7,255,2047,
7,255,2047,
7,255,2047,
2,210,722,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
4,156,1180,
7,255,2047,
7,255,2047,
7,255,2047,
7,37,1829,
250,132,-1404,
248,0,-2048,
248,0,-2048,
248,0,-2048,
6,147,1683,
2,220,732,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
254,29,-483,
248,0,-2048,
248,0,-2048,
248,0,-2048,
0,19,19,
5,43,1323,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
2,145,657,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,212,-1836,
7,203,1995,
6,116,1652,
7,255,2047,
7,255,2047,
7,255,2047,
4,23,1047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
1,25,281,
7,255,2047,
7,255,2047,
7,255,2047,
7,48,1840,
251,12,-1268,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,181,1973,
3,129,897,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
3,189,957,
253,153,-615,
248,0,-2048,
248,0,-2048,
255,88,-168,
6,60,1596,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
2,1,513,
249,119,-1673,
248,0,-2048,
248,0,-2048,
248,0,-2048,
6,189,1725,
3,24,792,
7,255,2047,
7,255,2047,
7,255,2047,
3,101,869,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
3,76,844,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
252,245,-779,
248,0,-2048,
248,0,-2048,
248,0,-2048,
4,29,1053,
4,12,1036,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
0,67,67,
248,0,-2048,
248,0,-2048,
248,0,-2048,
252,76,-948,
5,198,1478,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
255,231,-25,
248,0,-2048,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
2,147,659,
7,255,2047,
7,255,2047,
7,255,2047,
6,152,1688,
0,84,84,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
2,140,652,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
6,161,1697,
1,38,294,
248,0,-2048,
248,0,-2048,
2,82,594,
3,189,957,
7,255,2047,
7,255,2047,
7,255,2047,
7,255,2047,
7,43,1835,
5,166,1446,
248,0,-2048,
248,0,-2048,
249,85,-1707,
5,151,1431,
7,80,1872,
7,255,2047,
7,255,2047,
7,255,2047,
2,179,691,
251,200,-1080,
