First Byte, Second Byte, Brainwave Value, 5
2,0,512,
252,130,-894,
252,183,-841,
252,233,-791,
7,255,2047,
2,97,609,
252,28,-996,
252,86,-938,
252,132,-892,
252,173,-851,
254,173,-339,
252,250,-774,
252,221,-803,
253,10,-758,
7,255,2047,
7,255,2047,
252,60,-964,
252,119,-905,
252,166,-858,
252,204,-820,
253,126,-642,
253,243,-525,
253,4,-764,
253,44,-724,
7,255,2047,
7,255,2047,
255,26,-230,
251,158,-1122,
251,216,-1064,
252,8,-1016,
252,53,-971,
252,89,-935,
252,121,-903,
252,155,-869,
254,74,-438,
7,255,2047,
255,173,-83,
251,143,-1137,
251,202,-1078,
251,251,-1029,
252,42,-982,
253,62,-706,
252,95,-929,
252,135,-889,
252,179,-845,
7,255,2047,
253,89,-679,
252,82,-942,
252,134,-890,
252,175,-849,
252,215,-809,
253,82,-686,
253,11,-757,
253,41,-727,
253,74,-694,
7,243,2035,
4,189,1213,
252,197,-827,
252,247,-777,
253,30,-738,
253,67,-701,
253,108,-660,
253,118,-650,
253,138,-630,
253,167,-601,
3,20,788,
7,255,2047,
252,153,-871,
252,211,-813,
252,254,-770,
253,36,-732,
253,70,-698,
253,95,-673,
253,119,-649,
253,146,-622,
254,18,-494,
7,255,2047,
253,9,-759,
253,60,-708,
253,103,-665,
253,135,-633,
253,167,-601,
254,180,-332,
253,191,-577,
253,219,-549,
253,250,-518,
7,255,2047,
255,101,-155,
253,74,-694,
253,118,-650,
253,152,-616,
253,183,-585,
254,72,-440,
253,216,-552,
253,238,-530,
254,9,-503,
7,255,2047,
7,255,2047,
253,40,-728,
253,88,-680,
253,125,-643,
253,157,-611,
253,238,-530,
253,214,-554,
253,212,-556,
253,238,-530,
3,184,952,
7,255,2047,
252,204,-820,
253,5,-763,
253,47,-721,
253,85,-683,
253,230,-538,
2,210,722,
253,78,-690,
253,122,-646,
254,138,-374,
7,255,2047,
253,62,-706,
252,180,-844,
252,229,-795,
253,12,-756,
253,50,-718,
255,63,-193,
253,67,-701,
253,102,-666,
253,139,-629,
7,255,2047,
2,129,641,
252,179,-845,
252,230,-794,
253,13,-755,
253,52,-716,
255,188,-68,
253,58,-710,
253,84,-684,
253,123,-645,
7,255,2047,
7,255,2047,
252,150,-874,
252,204,-820,
252,247,-777,
253,28,-740,
253,162,-606,
253,200,-568,
253,85,-683,
253,121,-647,
5,162,1442,
7,255,2047,
252,74,-950,
252,63,-961,
252,116,-908,
252,157,-867,
254,116,-396,
6,102,1638,
252,107,-917,
252,166,-858,
255,60,-196,
7,255,2047,
252,243,-781,
251,206,-1074,
252,8,-1016,
252,56,-968,
253,104,-664,
7,171,1963,
251,250,-1030,
252,55,-969,
252,115,-909,
7,255,2047,
0,119,119,
251,191,-1089,
251,251,-1029,
252,45,-979,
252,92,-932,
2,85,597,
252,221,-803,
252,100,-924,
252,154,-870,
7,255,2047,
7,255,2047,
251,153,-1127,
251,216,-1064,
252,13,-1011,
252,60,-964,
3,241,1009,
7,255,2047,
251,205,-1075,
252,14,-1010,
4,212,1236,
7,255,2047,
2,115,627,
251,23,-1257,
251,71,-1209,
253,173,-595,
7,255,2047,
7,255,2047,
2,65,577,
249,133,-1659,
252,252,-772,
7,255,2047,
5,10,1290,
248,201,-1847,
249,29,-1763,
249,105,-1687,
1,116,372,
7,255,2047,
6,135,1671,
248,132,-1916,
249,7,-1785,
7,255,2047,
7,255,2047,
248,26,-2022,
248,117,-1931,
248,197,-1851,
249,213,-1579,
7,255,2047,
7,255,2047,
248,83,-1965,
248,180,-1868,
7,255,2047,
7,255,2047,
248,0,-2048,
248,79,-1969,
248,163,-1885,
248,239,-1809,
2,154,666,
7,255,2047,
248,153,-1895,
248,250,-1798,
2,230,742,
7,255,2047,
251,190,-1090,
248,122,-1926,
248,207,-1841,
249,28,-1764,
1,138,394,
7,255,2047,
250,60,-1476,
248,196,-1852,
252,154,-870,
7,255,2047,
254,143,-369,
248,101,-1947,
248,186,-1862,
249,8,-1784,
249,111,-1681,
2,245,757,
249,106,-1686,
249,137,-1655,
249,232,-1560,
7,255,2047,
7,255,2047,
248,248,-1800,
249,76,-1716,
249,150,-1642,
249,249,-1543,
7,102,1894,
3,114,882,
249,141,-1651,
249,230,-1562,
7,255,2047,
7,255,2047,
249,3,-1789,
249,87,-1705,
249,162,-1630,
249,231,-1561,
0,251,251,
6,253,1789,
249,180,-1612,
250,9,-1527,
3,123,891,
7,255,2047,
249,137,-1655,
249,132,-1660,
249,206,-1586,
250,20,-1516,
1,163,419,
7,255,2047,
249,173,-1619,
249,205,-1587,
252,52,-972,
7,255,2047,
253,222,-546,
249,94,-1698,
249,173,-1619,
249,244,-1548,
251,36,-1244,
7,255,2047,
252,139,-885,
249,252,-1540,
250,88,-1448,
7,255,2047,
7,255,2047,
249,54,-1738,
249,136,-1656,
249,211,-1581,
250,76,-1460,
7,255,2047,
6,113,1649,
249,133,-1659,
249,221,-1571,
7,255,2047,
7,255,2047,
248,244,-1804,
249,63,-1729,
249,139,-1653,
249,226,-1566,
7,255,2047,
7,255,2047,
248,246,-1802,
249,83,-1709,
4,36,1060,
7,255,2047,
251,185,-1095,
248,184,-1864,
249,9,-1783,
249,85,-1707,
255,149,-107,
7,255,2047,
249,51,-1741,
249,62,-1730,
251,231,-1049,
7,255,2047,
3,179,947,
248,170,-1878,
248,254,-1794,
249,74,-1718,
251,252,-1028,
7,255,2047,
255,236,-20,
249,7,-1785,
249,117,-1675,
7,255,2047,
7,81,1873,
248,157,-1891,
248,246,-1802,
249,67,-1725,
250,41,-1495,
7,255,2047,
7,255,2047,
248,180,-1868,
249,20,-1772,
7,255,2047,
7,255,2047,
248,67,-1981,
248,153,-1895,
248,234,-1814,
249,57,-1735,
6,251,1787,
7,255,2047,
248,124,-1924,
248,221,-1827,
3,220,988,
7,255,2047,
248,215,-1833,
248,133,-1915,
248,216,-1832,
249,38,-1754,
1,187,443,
7,255,2047,
249,182,-1610,
248,215,-1833,
252,21,-1003,
7,255,2047,
4,209,1233,
248,69,-1979,
248,155,-1893,
248,234,-1814,
253,121,-647,
7,255,2047,
2,116,628,
248,122,-1926,
248,253,-1795,
7,255,2047,
7,255,2047,
248,9,-2039,
248,100,-1948,
248,182,-1866,
249,20,-1772,
7,55,1847,
5,57,1337,
248,175,-1873,
249,14,-1778,
7,255,2047,
7,255,2047,
248,114,-1934,
248,204,-1844,
249,27,-1765,
249,101,-1691,
253,251,-517,
5,97,1377,
249,94,-1698,
249,183,-1609,
4,165,1189,
7,255,2047,
0,227,227,
248,220,-1828,
249,47,-1745,
249,123,-1669,
1,75,331,
7,255,2047,
250,51,-1485,
249,41,-1751,
252,75,-949,
7,255,2047,
3,39,807,
248,154,-1894,
248,237,-1811,
249,59,-1733,
0,36,36,
7,255,2047,
6,228,1764,
248,103,-1945,
249,25,-1767,
7,255,2047,
3,236,1004,
248,40,-2008,
248,130,-1918,
248,207,-1841,
249,51,-1741,
7,76,1868,
5,32,1312,
248,199,-1849,
249,39,-1753,
7,255,2047,
7,255,2047,
248,107,-1941,
248,198,-1850,
249,21,-1771,
249,94,-1698,
2,147,659,
7,255,2047,
249,4,-1788,
249,100,-1692,
4,204,1228,
7,255,2047,
254,251,-261,
248,171,-1877,
248,254,-1794,
249,75,-1717,
3,103,871,
7,255,2047,
251,186,-1094,
248,191,-1857,
252,152,-872,
7,255,2047,
1,80,336,
248,77,-1971,
248,165,-1883,
248,244,-1804,
253,10,-758,
7,255,2047,
1,104,360,
248,148,-1900,
249,132,-1660,
7,255,2047,
6,121,1657,
248,44,-2004,
248,133,-1915,
248,214,-1834,
249,52,-1740,
6,44,1580,
2,53,565,
248,245,-1803,
249,78,-1714,
7,255,2047,
7,255,2047,
248,131,-1917,
248,217,-1831,
249,40,-1752,
249,117,-1675,
6,0,1536,
7,255,2047,
248,227,-1821,
249,66,-1726,
3,201,969,
7,255,2047,
251,88,-1192,
248,191,-1857,
249,19,-1773,
249,93,-1699,
255,4,-252,
7,255,2047,
250,41,-1495,
249,45,-1747,
252,147,-877,
7,255,2047,
252,118,-906,
248,222,-1826,
249,50,-1742,
249,122,-1670,
251,73,-1207,
7,255,2047,
253,182,-586,
249,114,-1678,
249,218,-1574,
7,255,2047,
4,179,1203,
249,21,-1771,
249,104,-1688,
249,175,-1617,
249,254,-1538,
6,37,1573,
2,201,713,
249,187,-1605,
250,18,-1518,
7,255,2047,
7,255,2047,
249,230,-1562,
249,134,-1658,
249,185,-1607,
250,127,-1409,
7,255,2047,
7,255,2047,
249,4,-1788,
249,47,-1745,
5,134,1414,
7,255,2047,
250,185,-1351,
248,150,-1898,
248,233,-1815,
249,54,-1738,
253,5,-763,
7,255,2047,
249,104,-1688,
249,67,-1725,
253,4,-764,
7,255,2047,
255,201,-55,
248,202,-1846,
249,28,-1764,
249,103,-1689,
249,244,-1548,
5,135,1415,
250,205,-1331,
249,181,-1611,
250,22,-1514,
7,255,2047,
7,28,1820,
249,47,-1745,
249,133,-1659,
249,203,-1589,
250,106,-1430,
7,255,2047,
7,255,2047,
249,88,-1704,
249,181,-1611,
7,255,2047,
7,255,2047,
248,191,-1857,
249,14,-1778,
249,92,-1700,
249,168,-1624,
5,210,1490,
7,255,2047,
249,8,-1784,
249,102,-1690,
4,163,1187,
7,255,2047,
249,12,-1780,
249,2,-1790,
249,79,-1713,
249,152,-1640,
3,54,822,
7,255,2047,
251,39,-1241,
249,19,-1773,
253,14,-754,
7,255,2047,
7,255,2047,
249,133,-1659,
248,125,-1923,
248,231,-1817,
5,11,1291,
7,255,2047,
7,255,2047,
248,0,-2048,
249,107,-1685,
7,255,2047,
4,230,1254,
248,0,-2048,
248,0,-2048,
248,45,-2003,
249,78,-1714,
7,255,2047,
4,219,1243,
248,12,-2036,
248,111,-1937,
7,255,2047,
7,255,2047,
248,0,-2048,
248,37,-2011,
248,120,-1928,
248,199,-1849,
253,20,-748,
1,141,397,
248,249,-1799,
249,83,-1709,
3,115,883,
7,255,2047,
248,201,-1847,
249,26,-1766,
249,103,-1689,
249,175,-1617,
3,37,805,
7,255,2047,
250,6,-1530,
249,71,-1721,
254,210,-302,
7,255,2047,
0,227,227,
248,173,-1875,
249,2,-1790,
249,76,-1716,
251,91,-1189,
7,255,2047,
252,201,-823,
249,74,-1718,
249,196,-1596,
7,255,2047,
4,220,1244,
248,234,-1814,
249,62,-1730,
249,137,-1655,
250,99,-1437,
7,255,2047,
6,203,1739,
249,56,-1736,
249,148,-1644,
7,255,2047,
7,255,2047,
248,205,-1843,
249,38,-1754,
249,114,-1678,
249,184,-1608,
2,162,674,
7,255,2047,
249,90,-1702,
249,183,-1609,
5,177,1457,
7,255,2047,
5,176,1456,
251,115,-1165,
248,227,-1821,
249,181,-1611,
7,255,2047,
7,255,2047,
2,8,520,
248,19,-2029,
253,223,-545,
7,255,2047,
253,5,-763,
248,0,-2048,
248,38,-2010,
248,119,-1929,
249,95,-1697,
7,112,1904,
251,244,-1036,
248,180,-1868,
249,76,-1716,
7,255,2047,
4,21,1045,
248,104,-1944,
248,191,-1857,
249,13,-1779,
249,89,-1703,
3,120,888,
254,223,-289,
249,95,-1697,
249,183,-1609,
7,255,2047,
7,255,2047,
251,248,-1032,
248,207,-1841,
249,34,-1758,
249,121,-1671,
7,255,2047,
7,255,2047,
248,167,-1881,
249,7,-1785,
5,2,1282,
7,255,2047,
248,104,-1944,
248,189,-1859,
249,14,-1778,
249,89,-1703,
1,146,402,
7,255,2047,
249,36,-1756,
249,37,-1755,
253,26,-742,
7,255,2047,
0,56,56,
248,170,-1878,
248,252,-1796,
249,73,-1719,
