First Byte, Second Byte, Brainwave Value, 16
248, 0, -2048 
7, 255, 2047 
5, 130, 1410 
248, 0, -2048 
248, 0, -2048 
253, 168, -600 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
250, 168, -1368 
248, 0, -2048 
248, 0, -2048 
254, 168, -344 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
5, 235, 1515 
248, 0, -2048 
248, 0, -2048 
251, 85, -1195 
7, 255, 2047 
0, 115, 115 
248, 0, -2048 
248, 0, -2048 
4, 106, 1130 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
249, 220, -1572 
7, 255, 2047 
7, 255, 2047 
248, 41, -2007 
248, 0, -2048 
248, 0, -2048 
4, 23, 1047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
254, 108, -404 
248, 0, -2048 
248, 0, -2048 
254, 219, -293 
7, 255, 2047 
249, 108, -1684 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
7, 173, 1965 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
0, 106, 106 
248, 0, -2048 
248, 0, -2048 
253, 24, -744 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 43, -2005 
7, 255, 2047 
7, 255, 2047 
254, 51, -461 
248, 0, -2048 
248, 0, -2048 
248, 155, -1893 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
0, 88, 88 
248, 0, -2048 
248, 0, -2048 
251, 214, -1066 
7, 255, 2047 
253, 15, -753 
248, 0, -2048 
248, 0, -2048 
6, 25, 1561 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
4, 252, 1276 
248, 0, -2048 
248, 0, -2048 
254, 74, -438 
7, 255, 2047 
7, 255, 2047 
248, 120, -1928 
248, 0, -2048 
248, 0, -2048 
6, 250, 1786 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
250, 194, -1342 
248, 0, -2048 
248, 0, -2048 
1, 137, 393 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
3, 209, 977 
248, 0, -2048 
248, 0, -2048 
248, 219, -1829 
7, 255, 2047 
254, 134, -378 
248, 0, -2048 
248, 0, -2048 
7, 125, 1917 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 240, 2032 
248, 0, -2048 
248, 0, -2048 
251, 74, -1206 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
254, 212, -300 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
253, 25, -743 
248, 0, -2048 
248, 0, -2048 
254, 78, -434 
7, 255, 2047 
248, 175, -1873 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
4, 246, 1270 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
0, 70, 70 
248, 0, -2048 
248, 0, -2048 
1, 235, 491 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
249, 2, -1790 
7, 255, 2047 
7, 255, 2047 
248, 98, -1950 
248, 0, -2048 
248, 0, -2048 
0, 117, 117 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
1, 129, 385 
248, 0, -2048 
248, 0, -2048 
253, 30, -738 
7, 255, 2047 
250, 247, -1289 
248, 0, -2048 
248, 0, -2048 
6, 197, 1733 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
4, 16, 1040 
248, 0, -2048 
248, 0, -2048 
251, 180, -1100 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 13, -2035 
7, 255, 2047 
7, 255, 2047 
249, 229, -1563 
248, 0, -2048 
248, 0, -2048 
3, 210, 978 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
0, 248, 248 
248, 0, -2048 
248, 0, -2048 
250, 151, -1385 
7, 255, 2047 
253, 111, -657 
248, 0, -2048 
248, 0, -2048 
5, 246, 1526 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
6, 198, 1734 
248, 0, -2048 
248, 0, -2048 
251, 147, -1133 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
2, 7, 519 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
252, 227, -797 
248, 0, -2048 
248, 0, -2048 
4, 101, 1125 
7, 255, 2047 
248, 94, -1954 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
5, 248, 1528 
248, 0, -2048 
248, 0, -2048 
248, 138, -1910 
7, 255, 2047 
0, 0, 0 
248, 0, -2048 
248, 0, -2048 
2, 209, 721 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
251, 86, -1194 
7, 255, 2047 
7, 255, 2047 
251, 67, -1213 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
253, 169, -599 
248, 0, -2048 
248, 0, -2048 
249, 3, -1789 
7, 255, 2047 
249, 11, -1781 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
6, 51, 1587 
248, 0, -2048 
248, 0, -2048 
248, 154, -1894 
7, 255, 2047 
3, 163, 931 
248, 0, -2048 
248, 0, -2048 
0, 211, 211 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 207, -1841 
7, 255, 2047 
7, 255, 2047 
249, 195, -1597 
248, 0, -2048 
248, 0, -2048 
3, 229, 997 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
248, 0, -2048 
7, 255, 2047 
7, 255, 2047 
0, 213, 213 
248, 0, -2048 
248, 0, -2048 
249, 222, -1570 
7, 255, 2047 
252, 101, -923 
248, 0, -2048 
248, 0, -2048 
7, 180, 1972 
7, 255, 2047 
7, 255, 2047 
248, 0, -2048 
248, 0, -2048 
