First Byte, Second Byte, Brainwave Value, 2
253,125,-643,
7,255,2047,
7,170,1962,
7,93,1885,
253,31,-737,
248,0,-2048,
0,171,171,
7,255,2047,
7,68,1860,
251,234,-1046,
254,46,-466,
7,202,1994,
7,106,1898,
7,29,1821,
5,45,1325,
248,0,-2048,
248,27,-2021,
7,226,2018,
7,145,1937,
252,185,-839,
248,0,-2048,
7,228,2020,
7,121,1913,
7,40,1832,
6,232,1768,
248,0,-2048,
248,0,-2048,
7,251,2043,
7,162,1954,
1,179,435,
248,0,-2048,
7,178,1970,
7,98,1890,
7,17,1809,
6,205,1741,
248,0,-2048,
248,0,-2048,
6,138,1674,
7,151,1943,
3,249,1017,
248,0,-2048,
1,194,450,
7,138,1930,
7,50,1842,
6,233,1769,
254,201,-311,
248,0,-2048,
254,148,-364,
7,180,1972,
6,214,1750,
249,238,-1554,
251,155,-1125,
7,163,1955,
7,67,1859,
6,246,1782,
5,116,1396,
248,0,-2048,
248,0,-2048,
7,202,1994,
7,120,1912,
252,138,-886,
248,0,-2048,
7,229,2021,
7,119,1911,
7,38,1830,
6,231,1767,
248,0,-2048,
248,0,-2048,
7,243,2035,
7,150,1942,
0,77,77,
248,0,-2048,
4,236,1260,
7,172,1964,
7,85,1877,
7,13,1805,
248,0,-2048,
248,0,-2048,
6,25,1561,
7,201,1993,
5,109,1389,
248,251,-1797,
255,247,-9,
7,168,1960,
7,75,1867,
7,2,1794,
255,122,-134,
248,0,-2048,
253,115,-653,
7,203,1995,
7,34,1826,
250,147,-1389,
251,39,-1241,
7,182,1974,
7,85,1877,
7,6,1798,
5,152,1432,
248,0,-2048,
248,0,-2048,
7,214,2006,
7,132,1924,
255,149,-107,
248,0,-2048,
7,189,1981,
7,83,1875,
7,3,1795,
6,198,1734,
248,0,-2048,
248,0,-2048,
7,230,2022,
7,136,1928,
3,132,900,
248,196,-1852,
7,22,1814,
7,65,1857,
6,236,1772,
6,171,1707,
248,0,-2048,
248,0,-2048,
6,18,1554,
7,117,1909,
5,135,1415,
248,234,-1814,
254,86,-426,
7,102,1894,
7,10,1802,
6,194,1730,
255,203,-53,
248,0,-2048,
253,88,-680,
7,150,1942,
7,56,1848,
252,165,-859,
249,84,-1708,
7,128,1920,
7,27,1819,
6,209,1745,
5,245,1525,
248,0,-2048,
248,0,-2048,
7,170,1962,
7,89,1881,
254,152,-360,
248,0,-2048,
7,167,1959,
7,84,1876,
7,2,1794,
6,196,1732,
248,0,-2048,
248,0,-2048,
7,229,2021,
7,136,1928,
2,66,578,
248,0,-2048,
6,199,1735,
7,86,1878,
7,3,1795,
6,193,1729,
248,242,-1806,
248,0,-2048,
4,55,1079,
7,140,1932,
4,216,1240,
248,0,-2048,
255,19,-237,
7,140,1932,
