First Byte, Second Byte, Brainwave Value, 74
249,111,-1681,
7,255,2047,
7,255,2047,
248,218,-1830,
249,53,-1739,
7,255,2047,
2,104,616,
0,156,156,
248,245,-1803,
249,83,-1709,
249,159,-1633,
253,149,-619,
6,145,1681,
249,153,-1639,
249,237,-1555,
2,3,515,
4,235,1259,
2,227,739,
249,166,-1626,
249,254,-1538,
250,74,-1462,
250,150,-1386,
7,255,2047,
251,107,-1173,
250,47,-1489,
253,149,-619,
7,255,2047,
1,121,377,
250,6,-1530,
250,26,-1510,
250,101,-1435,
250,170,-1366,
7,255,2047,
7,255,2047,
249,107,-1685,
250,194,-1342,
7,255,2047,
4,9,1033,
0,169,169,
248,238,-1810,
249,73,-1719,
249,152,-1640,
3,69,837,
6,29,1565,
249,107,-1685,
249,195,-1597,
7,255,2047,
7,26,1818,
7,255,2047,
248,229,-1819,
249,68,-1724,
249,151,-1641,
3,151,919,
7,255,2047,
248,215,-1833,
249,43,-1749,
0,42,42,
7,106,1898,
7,58,1850,
249,203,-1589,
248,254,-1794,
249,85,-1707,
250,2,-1534,
7,255,2047,
7,255,2047,
248,165,-1883,
250,198,-1338,
254,133,-379,
249,92,-1700,
249,93,-1699,
249,162,-1630,
249,231,-1561,
250,40,-1496,
254,205,-307,
250,72,-1464,
250,141,-1395,
250,215,-1321,
7,255,2047,
7,255,2047,
7,255,2047,
248,174,-1874,
248,247,-1801,
249,69,-1723,
1,60,316,
7,255,2047,
249,12,-1780,
249,102,-1690,
4,215,1239,
1,240,496,
255,164,-92,
249,92,-1700,
249,182,-1610,
249,255,-1537,
254,245,-267,
7,255,2047,
0,130,130,
249,57,-1735,
254,230,-282,
254,247,-265,
250,189,-1347,
249,172,-1620,
249,250,-1542,
250,62,-1474,
250,130,-1406,
5,52,1332,
250,102,-1434,
250,174,-1362,
252,14,-1010,
7,255,2047,
7,255,2047,
7,255,2047,
248,252,-1796,
249,79,-1713,
249,157,-1635,
4,183,1207,
250,227,-1309,
249,195,-1597,
250,19,-1517,
7,255,2047,
2,252,764,
1,240,496,
249,158,-1634,
249,245,-1547,
250,60,-1476,
0,184,184,
7,255,2047,
249,151,-1641,
249,212,-1580,
5,226,1506,
4,132,1156,
0,248,248,
249,148,-1644,
249,235,-1557,
250,54,-1482,
250,168,-1368,
7,255,2047,
251,195,-1085,
250,14,-1522,
254,4,-508,
7,138,1930,
254,104,-408,
249,251,-1541,
250,79,-1457,
250,151,-1385,
250,218,-1318,
7,255,2047,
0,105,105,
250,63,-1473,
251,35,-1245,
7,255,2047,
4,139,1163,
0,137,137,
249,212,-1580,
250,38,-1498,
250,107,-1429,
2,88,600,
4,65,1089,
250,75,-1461,
250,154,-1382,
7,255,2047,
2,168,680,
1,201,457,
250,51,-1485,
250,132,-1404,
250,199,-1337,
255,37,-219,
7,255,2047,
250,71,-1465,
250,151,-1385,
3,97,865,
6,199,1735,
2,2,514,
250,60,-1476,
250,143,-1393,
250,214,-1322,
0,34,34,
7,255,2047,
252,204,-820,
250,9,-1527,
5,194,1474,
7,255,2047,
7,255,2047,
2,119,631,
248,114,-1934,
248,202,-1846,
252,45,-979,
7,255,2047,
2,0,512,
248,70,-1978,
248,170,-1878,
7,5,1797,
251,31,-1249,
249,142,-1650,
248,242,-1806,
249,71,-1721,
249,148,-1644,
2,136,648,
7,255,2047,
249,6,-1786,
249,99,-1693,
7,255,2047,
3,86,854,
2,252,764,
249,6,-1786,
249,101,-1691,
249,180,-1612,
253,98,-670,
7,255,2047,
249,76,-1716,
249,165,-1627,
3,32,800,
7,255,2047,
3,214,982,
249,59,-1733,
249,109,-1683,
249,190,-1602,
254,135,-377,
7,255,2047,
250,71,-1465,
249,71,-1721,
252,93,-931,
7,255,2047,
2,122,634,
252,138,-886,
249,10,-1782,
249,98,-1694,
249,179,-1613,
7,255,2047,
5,164,1444,
249,12,-1780,
249,105,-1687,
7,255,2047,
1,28,284,
2,80,592,
249,5,-1787,
249,98,-1694,
249,179,-1613,
7,255,2047,
7,255,2047,
248,253,-1795,
249,85,-1707,
1,194,450,
250,19,-1517,
