First Byte, Second Byte, Brainwave Value, 31
4,208,1232,
248,0,-2048,
248,0,-2048,
6,73,1609,
5,244,1524,
5,181,1461,
5,123,1403,
5,74,1354,
0,224,224,
5,56,1336,
4,249,1273,
248,0,-2048,
248,0,-2048,
4,224,1248,
6,39,1575,
5,228,1508,
5,169,1449,
5,116,1396,
5,32,1312,
5,38,1318,
4,244,1268,
253,5,-763,
248,0,-2048,
251,149,-1131,
6,54,1590,
5,237,1517,
5,179,1459,
5,123,1403,
5,81,1361,
3,160,928,
5,3,1283,
2,217,729,
248,0,-2048,
248,0,-2048,
6,55,1591,
5,235,1515,
5,176,1456,
5,120,1400,
5,70,1350,
5,26,1306,
4,229,1253,
4,189,1213,
248,0,-2048,
248,0,-2048,
6,26,1562,
5,198,1478,
5,136,1416,
5,83,1363,
5,33,1313,
4,246,1270,
4,195,1219,
4,151,1175,
251,55,-1225,
248,0,-2048,
3,130,898,
5,181,1461,
5,117,1397,
5,60,1340,
5,11,1291,
4,224,1248,
4,10,1034,
4,161,1185,
253,162,-606,
248,0,-2048,
249,142,-1650,
5,249,1529,
5,179,1459,
5,120,1400,
5,69,1349,
5,22,1302,
4,232,1256,
4,182,1206,
4,130,1154,
248,0,-2048,
248,0,-2048,
5,234,1514,
5,160,1440,
5,101,1381,
5,49,1329,
5,2,1282,
4,152,1176,
4,167,1191,
4,129,1153,
248,0,-2048,
248,0,-2048,
6,0,1536,
5,178,1458,
5,116,1396,
5,61,1341,
5,12,1292,
4,227,1251,
4,180,1204,
4,134,1158,
249,126,-1666,
248,0,-2048,
1,37,293,
5,205,1485,
5,139,1419,
5,85,1365,
5,34,1314,
4,247,1271,
4,197,1221,
4,151,1175,
2,21,533,
248,0,-2048,
250,43,-1493,
5,203,1483,
5,134,1414,
5,77,1357,
5,26,1306,
4,241,1265,
4,164,1188,
4,147,1171,
4,103,1127,
248,0,-2048,
248,0,-2048,
5,240,1520,
5,162,1442,
5,101,1381,
5,48,1328,
5,1,1281,
4,184,1208,
4,166,1190,
4,128,1152,
248,0,-2048,
248,0,-2048,
5,218,1498,
5,188,1468,
5,124,1404,
5,71,1351,
5,22,1302,
4,236,1260,
4,185,1209,
4,140,1164,
253,59,-709,
248,0,-2048,
1,74,330,
5,179,1459,
5,113,1393,
5,57,1337,
5,7,1287,
4,224,1248,
4,178,1202,
4,129,1153,
1,252,508,
248,0,-2048,
248,183,-1865,
5,198,1478,
5,129,1409,
5,71,1351,
5,20,1300,
4,234,1258,
254,158,-354,
4,217,1241,
3,202,970,
248,0,-2048,
248,0,-2048,
6,68,1604,
5,242,1522,
5,179,1459,
5,122,1402,
5,73,1353,
5,28,1308,
4,231,1255,
4,188,1212,
248,0,-2048,
248,0,-2048,
6,9,1545,
5,214,1494,
5,150,1430,
5,96,1376,
5,43,1323,
5,4,1284,
4,210,1234,
4,163,1187,
251,247,-1033,
248,0,-2048,
254,247,-265,
5,229,1509,
5,162,1442,
5,105,1385,
5,53,1333,
5,9,1289,
4,217,1241,
4,168,1192,
4,29,1053,
248,0,-2048,
248,0,-2048,
5,212,1492,
5,138,1418,
5,82,1362,
5,28,1308,
4,242,1266,
4,134,1158,
4,151,1175,
4,116,1140,
248,0,-2048,
248,0,-2048,
5,236,1516,
5,156,1436,
5,97,1377,
5,43,1323,
4,251,1275,
3,0,768,
4,203,1227,
4,148,1172,
248,0,-2048,
248,0,-2048,
3,185,953,
5,219,1499,
5,155,1435,
5,99,1379,
5,49,1329,
5,7,1287,
4,212,1236,
4,165,1189,
254,200,-312,
248,0,-2048,
255,214,-42,
5,197,1477,
5,131,1411,
5,73,1353,
5,23,1303,
4,235,1259,
4,192,1216,
4,141,1165,
4,26,1050,
248,0,-2048,
248,0,-2048,
5,180,1460,
5,108,1388,
5,53,1333,
5,2,1282,
4,212,1236,
4,170,1194,
4,121,1145,
4,89,1113,
248,0,-2048,
248,0,-2048,
5,204,1484,
5,124,1404,
5,67,1347,
5,12,1292,
4,221,1245,
4,147,1171,
4,140,1164,
4,98,1122,
248,0,-2048,
248,0,-2048,
3,170,938,
5,178,1458,
5,114,1394,
5,58,1338,
5,9,1289,
2,213,725,
255,115,-141,
4,237,1261,
254,6,-506,
248,0,-2048,
248,8,-2040,
6,56,1592,
5,237,1517,
5,179,1459,
5,121,1401,
5,72,1352,
5,23,1303,
4,231,1255,
4,193,1217,
248,0,-2048,
248,0,-2048,
5,242,1522,
5,167,1447,
5,107,1387,
5,55,1335,
5,6,1286,
4,221,1245,
4,169,1193,
4,134,1158,
248,0,-2048,
248,0,-2048,
4,69,1093,
5,244,1524,
5,179,1459,
5,121,1401,
5,70,1350,
4,214,1238,
4,249,1273,
4,196,1220,
248,67,-1981,
248,0,-2048,
1,168,424,
6,4,1540,
5,193,1473,
5,134,1414,
5,82,1362,
5,40,1320,
4,150,1174,
4,211,1235,
255,154,-102,
248,0,-2048,
249,190,-1602,
6,20,1556,
5,204,1484,
5,146,1426,
5,91,1371,
5,43,1323,
5,0,1280,
4,203,1227,
4,137,1161,
248,0,-2048,
248,0,-2048,
6,26,1562,
5,203,1483,
5,144,1424,
5,89,1369,
5,41,1321,
4,253,1277,
4,201,1225,
4,162,1186,
248,0,-2048,
248,0,-2048,
255,60,-196,
6,22,1558,
5,210,1490,
5,150,1430,
5,98,1378,
5,49,1329,
5,8,1288,
4,213,1237,
251,73,-1207,
248,0,-2048,
251,72,-1208,
6,52,1588,
5,235,1515,
5,177,1457,
5,120,1400,
5,73,1353,
5,24,1304,
4,231,1255,
3,40,808,
248,0,-2048,
248,0,-2048,
6,69,1605,
5,247,1527,
5,185,1465,
5,131,1411,
5,82,1362,
5,36,1316,
4,236,1260,
4,199,1223,
248,0,-2048,
248,0,-2048,
6,86,1622,
6,32,1568,
5,221,1501,
5,164,1444,
5,115,1395,
252,247,-777,
5,106,1386,
5,68,1348,
248,0,-2048,
248,0,-2048,
255,222,-34,
6,150,1686,
6,76,1612,
6,13,1549,
5,213,1493,
5,164,1444,
5,106,1386,
5,56,1336,
255,136,-120,
248,0,-2048,
252,205,-819,
6,87,1623,
6,16,1552,
5,211,1491,
5,154,1434,
5,103,1383,
5,53,1333,
5,5,1285,
4,176,1200,
248,0,-2048,
252,77,-947,
5,216,1496,
5,147,1427,
5,89,1369,
5,37,1317,
4,246,1270,
4,202,1226,
4,153,1177,
4,119,1143,
248,0,-2048,
248,0,-2048,
5,252,1532,
5,209,1489,
5,146,1426,
5,89,1369,
5,40,1320,
4,211,1235,
4,216,1240,
4,168,1192,
248,0,-2048,
248,0,-2048,
250,142,-1394,
6,75,1611,
6,4,1540,
5,199,1479,
5,145,1425,
5,97,1377,
5,43,1323,
4,250,1274,
1,2,258,
248,0,-2048,
253,60,-708,
6,18,1554,
5,202,1482,
5,145,1425,
5,91,1371,
5,44,1324,
5,0,1280,
4,202,1226,
4,19,1043,
248,0,-2048,
248,0,-2048,
6,32,1568,
5,211,1491,
5,149,1429,
5,96,1376,
5,44,1324,
4,252,1276,
4,205,1229,
4,168,1192,
248,0,-2048,
248,0,-2048,
5,141,1421,
5,234,1514,
5,170,1450,
5,115,1395,
5,65,1345,
4,85,1109,
5,4,1284,
4,202,1226,
248,0,-2048,
248,0,-2048,
4,70,1094,
5,250,1530,
5,184,1464,
5,129,1409,
5,75,1355,
5,29,1309,
4,235,1259,
4,188,1212,
2,11,523,
248,0,-2048,
249,232,-1560,
5,241,1521,
5,169,1449,
5,112,1392,
5,59,1339,
5,11,1291,
4,220,1244,
4,173,1197,
4,136,1160,
248,0,-2048,
248,0,-2048,
5,249,1529,
5,171,1451,
5,112,1392,
5,57,1337,
5,10,1290,
4,221,1245,
4,172,1196,
4,136,1160,
248,0,-2048,
248,0,-2048,
6,5,1541,
5,198,1478,
5,136,1416,
5,82,1362,
5,32,1312,
4,244,1268,
4,197,1221,
4,151,1175,
249,139,-1653,
248,0,-2048,
253,14,-754,
6,1,1537,
5,186,1466,
5,130,1410,
5,76,1356,
5,36,1316,
4,4,1028,
4,214,1238,
0,155,155,
248,0,-2048,
248,0,-2048,
6,73,1609,
5,251,1531,
5,189,1469,
5,134,1414,
5,84,1364,
5,36,1316,
4,242,1266,
4,204,1228,
248,0,-2048,
248,0,-2048,
6,29,1565,
5,208,1488,
5,146,1426,
5,91,1371,
5,41,1321,
4,252,1276,
4,202,1226,
4,164,1188,
248,0,-2048,
248,0,-2048,
5,249,1529,
5,197,1477,
5,133,1413,
5,77,1357,
5,27,1307,
4,243,1267,
4,193,1217,
4,148,1172,
252,187,-837,
248,0,-2048,
254,123,-389,
5,214,1494,
5,147,1427,
5,90,1370,
5,39,1319,
4,251,1275,
4,204,1228,
4,155,1179,
3,137,905,
248,0,-2048,
248,0,-2048,
5,220,1500,
5,149,1429,
5,90,1370,
5,39,1319,
5,0,1280,
253,166,-602,
4,245,1269,
4,106,1130,
248,0,-2048,
248,0,-2048,
6,75,1611,
5,248,1528,
5,184,1464,
5,129,1409,
5,77,1357,
5,32,1312,
4,235,1259,
4,195,1219,
248,0,-2048,
248,0,-2048,
2,18,530,
6,23,1559,
5,212,1492,
5,153,1433,
5,101,1381,
5,55,1335,
5,3,1283,
4,212,1236,
254,135,-377,
248,0,-2048,
252,122,-902,
6,13,1549,
5,200,1480,
5,141,1421,
5,89,1369,
5,49,1329,
4,226,1250,
4,211,1235,
3,115,883,
248,0,-2048,
248,0,-2048,
6,33,1569,
5,213,1493,
5,151,1431,
5,98,1378,
5,51,1331,
4,204,1228,
4,212,1236,
4,171,1195,
248,0,-2048,
248,0,-2048,
6,69,1605,
5,241,1521,
5,178,1458,
5,120,1400,
