First Byte, Second Byte, Brainwave Value, 17
248,0,-2048,
0,155,155,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
250,186,-1350,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,186,-1862,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
252,67,-957,
248,0,-2048,
7,255,2047,
7,255,2047,
2,215,727,
248,0,-2048,
248,0,-2048,
7,57,1849,
7,255,2047,
7,255,2047,
5,138,1418,
248,0,-2048,
0,28,28,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
253,195,-573,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
251,121,-1159,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
253,203,-565,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
255,21,-235,
248,0,-2048,
4,112,1136,
7,255,2047,
6,107,1643,
248,0,-2048,
248,0,-2048,
4,178,1202,
7,255,2047,
7,255,2047,
7,168,1960,
248,0,-2048,
253,121,-647,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
250,151,-1385,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,1,-2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
250,216,-1320,
248,0,-2048,
7,255,2047,
7,255,2047,
0,220,220,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
2,11,523,
248,0,-2048,
1,230,486,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
1,163,419,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
251,206,-1074,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
251,237,-1043,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
253,26,-742,
248,0,-2048,
7,255,2047,
7,255,2047,
5,12,1292,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
4,196,1220,
248,0,-2048,
252,75,-949,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
253,50,-718,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
248,53,-1995,
248,0,-2048,
7,255,2047,
7,255,2047,
254,215,-297,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
0,80,80,
248,0,-2048,
5,217,1497,
7,255,2047,
7,41,1833,
248,0,-2048,
248,0,-2048,
4,116,1140,
7,255,2047,
7,255,2047,
6,231,1767,
248,0,-2048,
249,130,-1662,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
249,164,-1628,
7,255,2047,
7,255,2047,
7,255,2047,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
248,40,-2008,
248,0,-2048,
248,0,-2048,
7,255,2047,
7,255,2047,
7,255,2047,
252,114,-910,
248,0,-2048,
7,255,2047,
7,255,2047,
2,48,560,
248,0,-2048,
