First Byte, Second Byte, Brainwave Value, 15
2,216,728,
248,0,-2048,
248,0,-2048,
4,13,1037,
3,211,979,
3,169,937,
3,132,900,
3,99,867,
3,68,836,
3,38,806,
3,10,778,
250,222,-1314,
248,0,-2048,
4,8,1032,
3,199,967,
3,154,922,
3,117,885,
3,84,852,
3,52,820,
3,23,791,
2,250,762,
0,77,77,
248,0,-2048,
4,12,1036,
3,197,965,
3,150,918,
3,113,881,
3,77,845,
3,48,816,
3,18,786,
2,245,757,
2,228,740,
248,0,-2048,
0,218,218,
3,154,922,
3,104,872,
3,66,834,
3,34,802,
3,4,772,
2,232,744,
2,205,717,
2,185,697,
248,0,-2048,
248,0,-2048,
3,218,986,
3,161,929,
3,119,887,
3,85,853,
3,53,821,
3,22,790,
2,249,761,
2,225,737,
249,230,-1562,
248,0,-2048,
3,252,1020,
3,187,955,
3,145,913,
3,106,874,
3,73,841,
3,42,810,
3,13,781,
2,243,755,
1,203,459,
248,0,-2048,
3,236,1004,
3,177,945,
3,130,898,
3,91,859,
3,58,826,
3,27,795,
3,0,768,
2,228,740,
2,212,724,
248,0,-2048,
251,59,-1221,
3,246,1014,
3,193,961,
3,151,919,
3,116,884,
3,83,851,
3,53,821,
3,22,790,
3,1,769,
248,0,-2048,
248,0,-2048,
4,76,1100,
4,13,1037,
3,225,993,
3,185,953,
3,149,917,
3,117,885,
3,85,853,
3,56,824,
250,74,-1462,
248,0,-2048,
4,114,1138,
4,42,1066,
3,249,1017,
3,210,978,
3,171,939,
3,137,905,
3,105,873,
3,74,842,
1,125,381,
248,0,-2048,
3,198,966,
4,55,1079,
4,4,1028,
3,217,985,
3,179,947,
3,145,913,
3,113,881,
3,81,849,
3,58,826,
248,0,-2048,
253,74,-694,
4,18,1042,
3,217,985,
3,176,944,
3,137,905,
3,103,871,
3,72,840,
3,42,810,
3,18,786,
248,0,-2048,
248,0,-2048,
4,33,1057,
3,226,994,
3,182,950,
3,144,912,
3,108,876,
3,77,845,
3,49,817,
3,21,789,
248,0,-2048,
248,0,-2048,
4,152,1176,
4,84,1108,
4,35,1059,
3,248,1016,
3,210,978,
3,173,941,
3,139,907,
3,107,875,
2,58,570,
248,0,-2048,
1,247,503,
4,107,1131,
4,53,1077,
4,8,1032,
3,226,994,
3,187,955,
3,156,924,
3,121,889,
3,97,865,
248,0,-2048,
248,0,-2048,
4,186,1210,
4,123,1147,
4,75,1099,
4,33,1057,
3,249,1017,
3,213,981,
3,179,947,
3,147,915,
248,0,-2048,
248,0,-2048,
4,136,1160,
4,70,1094,
4,21,1045,
3,234,1002,
3,198,966,
3,162,930,
3,129,897,
3,98,866,
255,24,-232,
248,0,-2048,
4,112,1136,
4,38,1062,
3,244,1012,
3,201,969,
3,165,933,
3,132,900,
3,99,867,
3,68,836,
1,18,274,
248,0,-2048,
254,120,-392,
4,137,1161,
4,81,1105,
4,37,1061,
3,251,1019,
3,214,982,
3,180,948,
3,145,913,
3,118,886,
248,0,-2048,
252,98,-926,
4,25,1049,
3,226,994,
3,182,950,
3,145,913,
3,108,876,
3,77,845,
3,49,817,
3,21,789,
249,7,-1785,
248,0,-2048,
4,41,1065,
3,231,999,
3,185,953,
3,148,916,
3,113,881,
3,80,848,
3,50,818,
3,21,789,
255,75,-181,
248,0,-2048,
4,70,1094,
4,3,1027,
3,210,978,
3,169,937,
3,134,902,
3,101,869,
3,69,837,
3,40,808,
3,20,788,
248,0,-2048,
3,6,774,
3,139,907,
3,92,860,
3,56,824,
3,23,791,
2,250,762,
2,225,737,
2,198,710,
2,177,689,
248,0,-2048,
251,3,-1277,
3,86,854,
3,36,804,
3,0,768,
2,225,737,
2,197,709,
2,170,682,
2,147,659,
2,124,636,
249,3,-1789,
248,0,-2048,
3,171,939,
3,112,880,
3,69,837,
3,35,803,
3,5,773,
2,232,744,
2,204,716,
2,181,693,
1,183,439,
248,0,-2048,
3,157,925,
3,140,908,
3,96,864,
3,58,826,
3,26,794,
2,252,764,
2,227,739,
2,200,712,
2,183,695,
248,0,-2048,
252,195,-829,
3,178,946,
3,124,892,
3,86,854,
3,53,821,
3,23,791,
2,249,761,
2,224,736,
2,202,714,
248,0,-2048,
248,0,-2048,
4,38,1062,
3,232,1000,
3,187,955,
3,150,918,
3,116,884,
3,83,851,
3,54,822,
3,25,793,
249,130,-1662,
248,0,-2048,
4,121,1145,
4,49,1073,
4,1,1025,
3,214,982,
3,178,946,
3,144,912,
3,109,877,
3,80,848,
1,213,469,
248,0,-2048,
3,194,962,
4,51,1075,
4,0,1024,
3,212,980,
3,176,944,
3,139,907,
3,106,874,
3,75,843,
3,54,822,
248,0,-2048,
249,88,-1704,
4,85,1109,
4,26,1050,
3,237,1005,
3,198,966,
3,162,930,
3,129,897,
3,97,865,
3,70,838,
248,0,-2048,
248,0,-2048,
4,96,1120,
4,29,1053,
3,240,1008,
3,199,967,
3,164,932,
3,130,898,
3,98,866,
3,68,836,
253,31,-737,
248,0,-2048,
4,84,1108,
4,13,1037,
3,220,988,
3,182,950,
3,146,914,
3,113,881,
3,81,849,
3,51,819,
3,12,780,
248,0,-2048,
3,217,985,
3,178,946,
3,130,898,
3,91,859,
3,58,826,
3,27,795,
3,0,768,
2,229,741,
