First Byte, Second Byte, Brainwave Value, 4
0,37,37,
7,255,2047,
253,174,-594,
250,6,-1530,
250,76,-1460,
250,249,-1287,
7,232,2024,
250,73,-1463,
250,151,-1385,
250,216,-1320,
251,127,-1153,
7,255,2047,
7,255,2047,
249,211,-1581,
250,27,-1509,
250,101,-1435,
7,255,2047,
255,136,-120,
249,233,-1559,
250,54,-1482,
250,123,-1413,
7,255,2047,
7,255,2047,
249,82,-1710,
249,159,-1633,
249,234,-1558,
3,157,925,
3,173,941,
249,203,-1589,
250,26,-1510,
250,94,-1442,
7,125,1917,
7,255,2047,
250,172,-1364,
249,120,-1672,
249,197,-1595,
251,18,-1262,
2,40,552,
250,4,-1532,
250,78,-1458,
250,143,-1393,
253,18,-750,
7,255,2047,
2,100,612,
249,179,-1613,
249,251,-1541,
250,75,-1461,
3,245,1013,
250,52,-1484,
250,126,-1410,
250,191,-1345,
250,254,-1282,
7,255,2047,
7,255,2047,
249,221,-1571,
250,39,-1497,
250,108,-1428,
5,4,1284,
252,14,-1010,
250,118,-1418,
250,187,-1349,
250,250,-1286,
7,255,2047,
7,255,2047,
249,174,-1618,
249,247,-1545,
250,62,-1474,
255,29,-227,
254,135,-377,
250,110,-1426,
250,182,-1354,
250,243,-1293,
2,199,711,
7,255,2047,
253,5,-763,
249,254,-1538,
250,70,-1466,
250,188,-1348,
255,142,-114,
250,164,-1372,
250,231,-1305,
251,31,-1249,
253,34,-734,
7,255,2047,
6,9,1545,
250,11,-1525,
250,84,-1452,
250,153,-1383,
7,32,1824,
250,101,-1435,
250,158,-1378,
250,227,-1309,
251,42,-1238,
7,255,2047,
7,255,2047,
249,189,-1603,
250,10,-1526,
250,79,-1457,
1,64,320,
251,71,-1209,
250,136,-1400,
250,203,-1333,
251,8,-1272,
7,255,2047,
7,255,2047,
249,237,-1555,
250,19,-1517,
250,89,-1447,
253,187,-581,
2,213,725,
250,111,-1425,
250,185,-1351,
250,246,-1290,
0,72,72,
7,255,2047,
254,122,-390,
250,11,-1525,
250,83,-1453,
250,229,-1307,
5,244,1524,
250,103,-1433,
250,179,-1357,
250,243,-1293,
251,68,-1212,
7,255,2047,
7,201,1993,
250,10,-1526,
250,84,-1452,
250,152,-1384,
6,117,1653,
250,110,-1426,
250,168,-1368,
250,234,-1302,
251,46,-1234,
7,255,2047,
7,255,2047,
249,168,-1624,
249,246,-1546,
250,59,-1477,
1,23,279,
254,175,-337,
250,88,-1448,
250,158,-1378,
250,221,-1315,
7,221,2013,
7,255,2047,
250,216,-1320,
249,222,-1570,
250,40,-1496,
252,216,-808,
4,75,1099,
250,60,-1476,
250,136,-1400,
250,199,-1337,
253,237,-531,
7,255,2047,
1,187,443,
249,221,-1571,
250,39,-1497,
251,30,-1250,
7,255,2047,
250,137,-1399,
250,7,-1529,
250,78,-1458,
250,166,-1370,
7,255,2047,
7,255,2047,
249,110,-1682,
249,189,-1603,
250,6,-1530,
4,139,1163,
251,13,-1267,
250,36,-1500,
250,106,-1430,
250,170,-1366,
7,255,2047,
7,255,2047,
249,163,-1629,
249,239,-1553,
250,55,-1481,
1,5,261,
2,8,520,
250,59,-1477,
250,133,-1403,
250,197,-1339,
4,137,1161,
7,255,2047,
252,111,-913,
249,206,-1586,
250,25,-1511,
253,6,-762,
7,255,2047,
249,173,-1619,
249,254,-1538,
250,71,-1465,
251,204,-1076,
7,255,2047,
4,80,1104,
249,121,-1671,
249,198,-1594,
250,109,-1427,
7,255,2047,
251,147,-1133,
249,164,-1628,
249,239,-1553,
250,60,-1476,
7,255,2047,
7,255,2047,
249,11,-1781,
249,92,-1700,
249,168,-1624,
0,5,5,
249,198,-1594,
250,11,-1525,
250,82,-1454,
250,146,-1390,
7,255,2047,
7,255,2047,
249,119,-1673,
249,175,-1617,
249,250,-1542,
253,171,-597,
2,91,603,
250,26,-1510,
250,102,-1434,
250,166,-1370,
0,138,138,
7,255,2047,
253,92,-676,
249,206,-1586,
250,24,-1512,
251,131,-1149,
7,255,2047,
249,233,-1559,
250,58,-1478,
250,127,-1409,
250,232,-1304,
7,255,2047,
7,16,1808,
249,175,-1617,
249,251,-1541,
250,75,-1461,
7,255,2047,
251,137,-1143,
250,9,-1527,
250,84,-1452,
250,151,-1385,
7,255,2047,
7,255,2047,
249,137,-1655,
249,216,-1576,
250,30,-1506,
255,151,-105,
251,182,-1098,
250,100,-1436,
250,168,-1368,
250,229,-1307,
7,156,1948,
7,255,2047,
250,36,-1500,
249,249,-1543,
250,63,-1473,
251,218,-1062,
254,78,-434,
250,149,-1387,
250,215,-1321,
251,19,-1261,
253,169,-599,
7,255,2047,
255,212,-44,
250,52,-1484,
250,122,-1414,
250,216,-1320,
5,36,1316,
250,153,-1383,
250,228,-1308,
251,34,-1246,
251,115,-1165,
7,255,2047,
7,255,2047,
250,14,-1522,
250,87,-1449,
250,155,-1381,
2,12,524,
250,153,-1383,
250,221,-1315,
251,28,-1252,
251,85,-1195,
