First Byte, Second Byte, Brainwave Value, 28
254,51,-461,
2,192,704,
2,149,661,
2,119,631,
2,99,611,
2,75,587,
2,49,561,
2,27,539,
2,12,524,
248,91,-1957,
248,0,-2048,
2,229,741,
2,180,692,
2,147,659,
2,121,633,
2,102,614,
2,72,584,
2,51,563,
2,33,545,
255,178,-78,
248,0,-2048,
2,216,728,
2,163,675,
2,130,642,
2,103,615,
2,82,594,
2,59,571,
2,36,548,
2,18,530,
1,230,486,
248,0,-2048,
2,237,749,
2,182,694,
2,145,657,
2,117,629,
2,99,611,
2,71,583,
2,45,557,
2,27,539,
2,17,529,
248,0,-2048,
1,54,310,
2,139,651,
2,102,614,
2,74,586,
2,55,567,
2,35,547,
2,9,521,
1,247,503,
1,233,489,
249,2,-1790,
249,228,-1564,
2,131,643,
2,88,600,
2,59,571,
2,38,550,
2,21,533,
1,251,507,
1,233,489,
1,217,473,
255,37,-219,
248,0,-2048,
2,150,662,
2,100,612,
2,68,580,
2,43,555,
2,28,540,
2,3,515,
1,240,496,
1,224,480,
1,195,451,
248,0,-2048,
2,156,668,
2,100,612,
2,67,579,
2,40,552,
2,25,537,
2,2,514,
1,235,491,
1,219,475,
1,212,468,
248,0,-2048,
0,202,202,
2,100,612,
2,64,576,
2,36,548,
2,19,531,
2,0,512,
1,231,487,
1,215,471,
1,201,457,
248,207,-1841,
249,111,-1681,
2,107,619,
2,67,579,
2,39,551,
2,20,532,
2,1,513,
1,233,489,
1,215,471,
1,200,456,
254,139,-373,
248,0,-2048,
2,151,663,
2,101,613,
2,69,581,
2,44,556,
2,25,537,
2,4,516,
1,240,496,
1,221,477,
1,173,429,
248,0,-2048,
2,198,710,
2,146,658,
2,108,620,
2,82,594,
2,66,578,
2,39,551,
2,16,528,
1,252,508,
1,244,500,
248,0,-2048,
0,52,52,
2,160,672,
2,119,631,
2,89,601,
2,70,582,
2,49,561,
2,23,535,
2,5,517,
1,246,502,
248,0,-2048,
249,53,-1739,
2,168,680,
2,123,635,
2,93,605,
2,71,583,
2,53,565,
2,25,537,
2,7,519,
1,246,502,
254,139,-373,
248,0,-2048,
2,169,681,
2,119,631,
2,87,599,
2,64,576,
2,48,560,
2,20,532,
2,1,513,
1,240,496,
1,193,449,
248,0,-2048,
2,184,696,
2,124,636,
2,90,602,
2,65,577,
2,48,560,
2,22,534,
2,2,514,
1,241,497,
1,231,487,
248,0,-2048,
1,76,332,
2,118,630,
2,82,594,
2,54,566,
2,37,549,
2,16,528,
1,247,503,
1,230,486,
1,217,473,
248,0,-2048,
250,186,-1350,
