First Byte, Second Byte, Brainwave Value, 8
7,255,2047,
253,168,-600,
251,72,-1208,
251,131,-1149,
251,181,-1099,
251,227,-1053,
252,11,-1013,
252,51,-973,
252,88,-936,
252,127,-897,
7,255,2047,
255,31,-225,
251,234,-1046,
252,36,-988,
252,82,-942,
252,122,-902,
252,157,-867,
252,191,-833,
252,223,-801,
253,3,-765,
7,255,2047,
7,255,2047,
251,232,-1048,
252,37,-987,
252,86,-938,
252,126,-898,
252,164,-860,
252,198,-826,
252,230,-794,
253,6,-762,
3,249,1017,
7,255,2047,
252,62,-962,
251,204,-1076,
252,3,-1021,
252,46,-978,
252,88,-936,
252,124,-900,
252,158,-866,
252,194,-830,
252,230,-794,
7,255,2047,
253,134,-634,
252,79,-945,
252,133,-891,
252,174,-850,
252,213,-811,
252,246,-778,
253,20,-748,
253,47,-721,
253,77,-691,
7,208,2000,
7,49,1841,
252,164,-860,
252,215,-809,
252,255,-769,
253,36,-732,
253,68,-700,
253,93,-675,
253,121,-647,
253,148,-620,
7,255,2047,
7,255,2047,
252,165,-859,
252,8,-1016,
252,59,-965,
252,103,-921,
252,139,-885,
252,175,-849,
252,207,-817,
252,239,-785,
254,51,-461,
7,255,2047,
3,144,912,
251,169,-1111,
251,226,-1054,
252,19,-1005,
252,59,-965,
252,99,-925,
252,135,-889,
252,169,-855,
253,41,-727,
7,255,2047,
7,255,2047,
250,216,-1320,
251,24,-1256,
251,82,-1198,
251,132,-1148,
251,179,-1101,
251,219,-1061,
252,5,-1019,
252,75,-949,
7,255,2047,
7,255,2047,
251,121,-1159,
250,87,-1449,
250,152,-1384,
250,211,-1325,
251,7,-1273,
251,56,-1224,
251,103,-1177,
251,149,-1131,
5,53,1333,
7,255,2047,
0,66,66,
250,75,-1461,
250,142,-1394,
250,202,-1334,
250,255,-1281,
251,50,-1230,
251,95,-1185,
251,141,-1139,
5,157,1437,
7,255,2047,
7,255,2047,
249,218,-1574,
250,36,-1500,
250,99,-1437,
250,156,-1380,
250,211,-1325,
251,5,-1275,
251,53,-1227,
251,104,-1176,
7,255,2047,
7,255,2047,
249,251,-1541,
250,69,-1467,
250,134,-1402,
250,190,-1346,
250,245,-1291,
251,39,-1241,
251,86,-1194,
251,132,-1148,
2,133,645,
7,255,2047,
252,117,-907,
250,123,-1413,
250,188,-1348,
250,246,-1290,
251,41,-1239,
251,90,-1190,
251,135,-1145,
251,180,-1100,
252,30,-994,
7,255,2047,
6,113,1649,
250,163,-1373,
250,229,-1307,
251,29,-1251,
251,83,-1197,
251,127,-1153,
251,172,-1108,
251,215,-1065,
252,4,-1020,
7,255,2047,
7,255,2047,
250,190,-1346,
251,3,-1277,
251,60,-1220,
251,111,-1169,
251,157,-1123,
251,202,-1078,
251,244,-1036,
252,27,-997,
1,81,337,
7,255,2047,
251,87,-1193,
251,43,-1237,
251,104,-1176,
251,154,-1126,
251,201,-1079,
251,244,-1036,
252,27,-997,
252,67,-957,
4,92,1116,
7,255,2047,
5,201,1481,
250,179,-1357,
250,243,-1293,
251,42,-1238,
251,93,-1187,
251,139,-1141,
251,183,-1097,
251,226,-1054,
252,34,-990,
7,255,2047,
7,255,2047,
250,121,-1415,
250,189,-1347,
250,250,-1286,
251,45,-1235,
251,94,-1186,
251,140,-1140,
251,184,-1096,
252,39,-985,
7,255,2047,
7,255,2047,
250,152,-1384,
250,37,-1499,
250,104,-1432,
250,164,-1372,
250,217,-1319,
251,11,-1269,
251,59,-1221,
251,106,-1174,
1,57,313,
7,255,2047,
0,250,250,
250,68,-1468,
250,136,-1400,
250,196,-1340,
250,250,-1286,
251,43,-1237,
251,91,-1189,
251,136,-1144,
251,185,-1095,
7,255,2047,
7,255,2047,
250,126,-1410,
250,197,-1339,
250,255,-1281,
251,54,-1226,
251,102,-1178,
251,148,-1132,
251,190,-1090,
251,233,-1047,
5,98,1378,
7,255,2047,
250,212,-1324,
251,25,-1255,
251,85,-1195,
251,135,-1145,
251,182,-1098,
251,223,-1057,
252,8,-1016,
252,47,-977,
254,156,-356,
7,255,2047,
254,219,-293,
251,36,-1244,
251,95,-1185,
251,149,-1131,
251,196,-1084,
251,237,-1043,
252,23,-1001,
252,62,-962,
7,139,1931,
7,255,2047,
7,255,2047,
250,86,-1450,
250,153,-1383,
250,213,-1323,
251,11,-1269,
251,60,-1220,
251,107,-1173,
251,151,-1129,
251,199,-1081,
7,255,2047,
7,255,2047,
