First Byte, Second Byte, Brainwave Value, 18
7,168,1960,
7,86,1878,
7,20,1812,
248,0,-2048,
248,0,-2048,
7,218,2010,
7,129,1921,
255,172,-84,
248,0,-2048,
5,212,1492,
7,161,1953,
7,73,1865,
7,3,1795,
252,207,-817,
248,0,-2048,
6,220,1756,
7,137,1929,
1,226,482,
248,0,-2048,
255,190,-66,
7,151,1943,
7,59,1851,
6,242,1778,
4,204,1228,
248,0,-2048,
253,35,-733,
7,145,1937,
4,242,1266,
252,143,-881,
248,77,-1971,
7,157,1949,
7,54,1846,
6,232,1768,
6,165,1701,
248,0,-2048,
248,0,-2048,
7,217,2009,
6,131,1667,
254,58,-454,
252,227,-797,
7,139,1931,
7,40,1832,
6,220,1756,
6,155,1691,
248,0,-2048,
248,0,-2048,
7,72,1864,
7,86,1878,
254,252,-260,
248,232,-1816,
7,100,1892,
7,38,1830,
6,213,1749,
6,146,1682,
0,211,211,
248,0,-2048,
1,75,331,
7,69,1861,
4,61,1085,
253,251,-517,
2,58,570,
6,231,1767,
6,148,1684,
6,80,1616,
5,157,1437,
248,0,-2048,
248,0,-2048,
7,49,1841,
5,214,1494,
253,238,-530,
251,124,-1156,
7,3,1795,
6,165,1701,
6,92,1628,
6,38,1574,
248,0,-2048,
248,0,-2048,
7,85,1877,
6,243,1779,
254,38,-474,
249,170,-1622,
7,53,1845,
6,204,1740,
6,129,1665,
6,67,1603,
250,237,-1299,
248,0,-2048,
3,100,868,
7,32,1824,
4,119,1143,
0,124,124,
3,236,1004,
6,154,1690,
6,74,1610,
6,11,1547,
2,162,674,
248,0,-2048,
248,0,-2048,
7,35,1827,
3,208,976,
255,47,-209,
1,97,353,
6,193,1729,
6,106,1642,
6,40,1576,
5,244,1524,
248,0,-2048,
248,0,-2048,
7,68,1860,
6,89,1625,
255,37,-219,
254,27,-485,
6,230,1766,
6,136,1672,
6,66,1602,
6,8,1544,
248,0,-2048,
248,0,-2048,
5,160,1440,
6,253,1789,
0,170,170,
253,82,-686,
6,246,1782,
6,147,1683,
6,72,1608,
6,10,1546,
0,20,20,
248,0,-2048,
253,133,-635,
6,251,1787,
4,23,1047,
0,81,81,
4,54,1078,
6,122,1658,
6,43,1579,
5,236,1516,
5,101,1381,
248,0,-2048,
248,0,-2048,
6,243,1779,
5,244,1524,
0,65,65,
254,163,-349,
6,139,1675,
6,54,1590,
5,243,1523,
5,192,1472,
248,0,-2048,
248,0,-2048,
6,236,1772,
6,153,1689,
4,104,1128,
0,202,202,
6,59,1595,
5,231,1511,
5,167,1447,
5,113,1393,
252,183,-841,
248,0,-2048,
4,97,1121,
6,84,1620,
4,25,1049,
0,32,32,
5,136,1416,
5,203,1483,
5,135,1415,
5,80,1360,
3,253,1021,
248,0,-2048,
250,250,-1286,
6,65,1601,
4,149,1173,
253,47,-721,
249,127,-1665,
6,69,1605,
5,235,1515,
5,169,1449,
5,121,1401,
248,0,-2048,
248,0,-2048,
6,204,1740,
6,103,1639,
2,200,712,
255,77,-179,
6,68,1604,
5,235,1515,
5,171,1451,
